#  file: rfProjProgLang2010-May.txt
#  package: rfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of RubyForge project 
#  information generated from the list of projects gathered in 2010-May
#
#  Raw html data was inserted into database by running our java-based Rubyforge 
#  spidering program based on the libraries at ossmole.sf.net in our CVS tree.
#  This html data was then parsed and scraped to extract interesting facts.
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#
#  SELECT proj_unixname, code, description, date_collected, datasource_id
#  FROM rf_project_programming_language
#  WHERE datasource_id=219
#  ORDER BY proj_unixname
#
#  datasource_id = 219 is the 2010-May run on Rubyforge.

proj_unixname	code	description	date_collected	datasource_id
bettercable	280	JavaScript	2010-05-04 12:53:55	219
bettercable	306	Ruby	2010-05-04 12:53:55	219
betternestedset	306	Ruby	2010-05-04 12:53:55	219
bettybuilder	306	Ruby	2010-05-04 12:53:56	219
bibstudy	306	Ruby	2010-05-04 12:53:56	219
bibtexparser	306	Ruby	2010-05-04 12:53:56	219
bijou	306	Ruby	2010-05-04 12:53:56	219
binaryparse	306	Ruby	2010-05-04 12:53:56	219
binbackup	306	Ruby	2010-05-04 12:53:56	219
bindata	306	Ruby	2010-05-04 12:53:56	219
bingodisk	306	Ruby	2010-05-04 12:53:56	219
bio-graphics	306	Ruby	2010-05-04 12:53:56	219
bioactive	306	Ruby	2010-05-04 12:53:56	219
biocatalogue	306	Ruby	2010-05-04 12:53:56	219
biomart	306	Ruby	2010-05-04 12:53:56	219
bioruby	306	Ruby	2010-05-04 12:53:56	219
bioruby-annex	306	Ruby	2010-05-04 12:53:56	219
birdy	306	Ruby	2010-05-04 12:53:56	219
bishop	306	Ruby	2010-05-04 12:53:56	219
bit-struct	306	Ruby	2010-05-04 12:53:56	219
bitcache	306	Ruby	2010-05-04 12:53:56	219
bitchun	165	C++	2010-05-04 12:53:56	219
bitchun	306	Ruby	2010-05-04 12:53:56	219
bitly4r	306	Ruby	2010-05-04 12:53:56	219
bitpack	164	C	2010-05-04 12:53:56	219
bitpack	306	Ruby	2010-05-04 12:53:56	219
bits	306	Ruby	2010-05-04 12:53:56	219
bitstring	306	Ruby	2010-05-04 12:53:56	219
bitter	306	Ruby	2010-05-04 12:53:56	219
bj-on-old-rails	306	Ruby	2010-05-04 12:53:56	219
bl6g	306	Ruby	2010-05-04 12:53:56	219
blackcloth	306	Ruby	2010-05-04 12:53:56	219
blacklight	306	Ruby	2010-05-04 12:53:56	219
blanket	306	Ruby	2010-05-04 12:53:56	219
blatanalyzer	306	Ruby	2010-05-04 12:53:56	219
ble	306	Ruby	2010-05-04 12:53:56	219
blender	306	Ruby	2010-05-04 12:53:56	219
blindtris	306	Ruby	2010-05-04 12:53:57	219
blinkenwords	306	Ruby	2010-05-04 12:53:57	219
blipfm	306	Ruby	2010-05-04 12:53:57	219
blitz3d	306	Ruby	2010-05-04 12:53:57	219
blogengine	306	Ruby	2010-05-04 12:53:57	219
blogfun	306	Ruby	2010-05-04 12:53:57	219
bloggit	306	Ruby	2010-05-04 12:53:57	219
bloglines	306	Ruby	2010-05-04 12:53:57	219
blogmarks	306	Ruby	2010-05-04 12:53:57	219
blogsight	306	Ruby	2010-05-04 12:53:57	219
blogwell	306	Ruby	2010-05-04 12:53:57	219
bluecloth-forms	306	Ruby	2010-05-04 12:53:57	219
bluefeather	306	Ruby	2010-05-04 12:53:57	219
bn4r	306	Ruby	2010-05-04 12:53:57	219
bob	306	Ruby	2010-05-04 12:53:57	219
boilerplate	306	Ruby	2010-05-04 12:53:57	219
boisjoli	306	Ruby	2010-05-04 12:53:57	219
bokeo	306	Ruby	2010-05-04 12:53:57	219
boo	306	Ruby	2010-05-04 12:53:57	219
boogaloo	306	Ruby	2010-05-04 12:53:57	219
bookworms	306	Ruby	2010-05-04 12:53:57	219
boomerang	306	Ruby	2010-05-04 12:53:57	219
boptic	306	Ruby	2010-05-04 12:53:57	219
borges	306	Ruby	2010-05-04 12:53:57	219
borges	181	Smalltalk	2010-05-04 12:53:57	219
bosdk	198	Java	2010-05-04 12:53:57	219
bosdk	306	Ruby	2010-05-04 12:53:57	219
botijo	306	Ruby	2010-05-04 12:53:57	219
boto	306	Ruby	2010-05-04 12:53:57	219
bottone	306	Ruby	2010-05-04 12:53:57	219
bounce-email	306	Ruby	2010-05-04 12:53:57	219
bouncestudio	306	Ruby	2010-05-04 12:53:57	219
bowline	306	Ruby	2010-05-04 12:53:57	219
bowtie	306	Ruby	2010-05-04 12:53:57	219
boxroom	306	Ruby	2010-05-04 12:53:57	219
brascms	306	Ruby	2010-05-04 12:53:58	219
brazilian-rails	306	Ruby	2010-05-04 12:53:58	219
brcobranca	306	Ruby	2010-05-04 12:53:58	219
breeze	306	Ruby	2010-05-04 12:53:58	219
bricks	306	Ruby	2010-05-04 12:53:58	219
brightbox	306	Ruby	2010-05-04 12:53:58	219
briscola	306	Ruby	2010-05-04 12:53:58	219
broadsoft	306	Ruby	2010-05-04 12:53:58	219
browsercms	306	Ruby	2010-05-04 12:53:58	219
browserdebug	306	Ruby	2010-05-04 12:53:58	219
bufferaffects	306	Ruby	2010-05-04 12:53:58	219
buggy	306	Ruby	2010-05-04 12:53:58	219
bugtrack	306	Ruby	2010-05-04 12:53:58	219
build2spec	306	Ruby	2010-05-04 12:53:58	219
builder	306	Ruby	2010-05-04 12:53:58	219
buildr	198	Java	2010-05-04 12:53:58	219
buildr	306	Ruby	2010-05-04 12:53:58	219
buildr4eclipse	306	Ruby	2010-05-04 12:53:58	219
buildscript	306	Ruby	2010-05-04 12:53:58	219
bulkmail	306	Ruby	2010-05-04 12:53:58	219
bulletonrails	306	Ruby	2010-05-04 12:53:58	219
bulletonrails	198	Java	2010-05-04 12:53:58	219
bulletproof	306	Ruby	2010-05-04 12:53:58	219
bulletrb	165	C++	2010-05-04 12:53:58	219
bulletrb	306	Ruby	2010-05-04 12:53:58	219
bunny-amqp	306	Ruby	2010-05-04 12:53:58	219
bus-scheme	306	Ruby	2010-05-04 12:53:58	219
bus-scheme	242	Scheme	2010-05-04 12:53:58	219
busyajax	306	Ruby	2010-05-04 12:53:58	219
butils	306	Ruby	2010-05-04 12:53:58	219
butler	306	Ruby	2010-05-04 12:53:58	219
button-labels	306	Ruby	2010-05-04 12:53:58	219
bycoque	306	Ruby	2010-05-04 12:53:58	219
byeloo	306	Ruby	2010-05-04 12:53:58	219
bzrwrapper	306	Ruby	2010-05-04 12:53:59	219
bzzz	306	Ruby	2010-05-04 12:53:59	219
caboose	306	Ruby	2010-05-04 12:53:59	219
cache-decorator	306	Ruby	2010-05-04 12:53:59	219
cacheability	306	Ruby	2010-05-04 12:53:59	219
caching-plugin	306	Ruby	2010-05-04 12:53:59	219
cairn	306	Ruby	2010-05-04 12:53:59	219
cairo	164	C	2010-05-04 12:53:59	219
cairo	306	Ruby	2010-05-04 12:53:59	219
cal-jp-holiday	306	Ruby	2010-05-04 12:53:59	219
calcul-wxruby	306	Ruby	2010-05-04 12:53:59	219
caldersphere	306	Ruby	2010-05-04 12:53:59	219
callback	306	Ruby	2010-05-04 12:53:59	219
callbacks	306	Ruby	2010-05-04 12:53:59	219
callstack	164	C	2010-05-04 12:53:59	219
callstack	306	Ruby	2010-05-04 12:53:59	219
calterm	306	Ruby	2010-05-04 12:53:59	219
camellia	164	C	2010-05-04 12:53:59	219
camellia	306	Ruby	2010-05-04 12:53:59	219
cameltoe	306	Ruby	2010-05-04 12:53:59	219
campaignmonitor	306	Ruby	2010-05-04 12:53:59	219
capazon	306	Ruby	2010-05-04 12:53:59	219
capby	164	C	2010-05-04 12:53:59	219
capby	306	Ruby	2010-05-04 12:53:59	219
capgem	306	Ruby	2010-05-04 12:53:59	219
capistrano	306	Ruby	2010-05-04 12:53:59	219
capistrano-conf	306	Ruby	2010-05-04 12:53:59	219
capistrano-ec2g	306	Ruby	2010-05-04 12:53:59	219
capistrano-s3	306	Ruby	2010-05-04 12:53:59	219
capistrano-sdb	306	Ruby	2010-05-04 12:53:59	219
capistranocolor	306	Ruby	2010-05-04 12:53:59	219
cappy-runit	306	Ruby	2010-05-04 12:53:59	219
capsaicin	306	Ruby	2010-05-04 12:53:59	219
captainslog	306	Ruby	2010-05-04 12:53:59	219
captcha	306	Ruby	2010-05-04 12:53:59	219
caramel	306	Ruby	2010-05-04 12:53:59	219
carbonica	306	Ruby	2010-05-04 12:53:59	219
cardia	306	Ruby	2010-05-04 12:54:00	219
cardinal	306	Ruby	2010-05-04 12:54:00	219
