#  file: rfProjNatLang2010-May.txt
#  package: rfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of RubyForge project 
#  information generated from the list of projects gathered in 2010-May
#
#  Raw html data was inserted into database by running our java-based Rubyforge 
#  spidering program based on the libraries at ossmole.sf.net in our CVS tree.
#  This html data was then parsed and scraped to extract interesting facts.
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#
#  SELECT proj_unixname, code, description, date_collected, datasource_id
#  FROM rf_project_natural_language
#  WHERE datasource_id=219
#  ORDER BY proj_unixname
#
#  datasource_id = 219 is the 2010-May run on Rubyforge.

proj_unixname	code	description	date_collected	datasource_id
blatanalyzer	275	English	2010-05-04 12:53:56	219
ble	275	English	2010-05-04 12:53:56	219
ble	295	Russian	2010-05-04 12:53:56	219
blender	275	English	2010-05-04 12:53:56	219
blinkenwords	275	English	2010-05-04 12:53:57	219
blipfm	275	English	2010-05-04 12:53:57	219
blitz3d	275	English	2010-05-04 12:53:57	219
blogengine	275	English	2010-05-04 12:53:57	219
blogfun	278	Japanese	2010-05-04 12:53:57	219
bloggit	275	English	2010-05-04 12:53:57	219
blogmarks	275	English	2010-05-04 12:53:57	219
blogsight	275	English	2010-05-04 12:53:57	219
blogwell	275	English	2010-05-04 12:53:57	219
bluefeather	278	Japanese	2010-05-04 12:53:57	219
bn4r	275	English	2010-05-04 12:53:57	219
bob	275	English	2010-05-04 12:53:57	219
boisjoli	276	French	2010-05-04 12:53:57	219
boisjoli	275	English	2010-05-04 12:53:57	219
bokeo	275	English	2010-05-04 12:53:57	219
boo	275	English	2010-05-04 12:53:57	219
boogaloo	275	English	2010-05-04 12:53:57	219
bookworms	278	Japanese	2010-05-04 12:53:57	219
boomerang	275	English	2010-05-04 12:53:57	219
boptic	279	German	2010-05-04 12:53:57	219
boptic	275	English	2010-05-04 12:53:57	219
borges	275	English	2010-05-04 12:53:57	219
bosdk	275	English	2010-05-04 12:53:57	219
botijo	275	English	2010-05-04 12:53:57	219
botijo	277	Spanish	2010-05-04 12:53:57	219
boto	275	English	2010-05-04 12:53:57	219
bottone	275	English	2010-05-04 12:53:57	219
bounce-email	275	English	2010-05-04 12:53:57	219
bouncestudio	275	English	2010-05-04 12:53:57	219
bowline	275	English	2010-05-04 12:53:57	219
bowtie	275	English	2010-05-04 12:53:57	219
boxroom	275	English	2010-05-04 12:53:57	219
brascms	308	Portuguese (brazilian)	2010-05-04 12:53:58	219
brascms	275	English	2010-05-04 12:53:58	219
brazilian-rails	308	Portuguese (brazilian)	2010-05-04 12:53:58	219
brcobranca	308	Portuguese (brazilian)	2010-05-04 12:53:58	219
breeze	275	English	2010-05-04 12:53:58	219
bricks	275	English	2010-05-04 12:53:58	219
brightbox	275	English	2010-05-04 12:53:58	219
broadsoft	275	English	2010-05-04 12:53:58	219
browsercms	275	English	2010-05-04 12:53:58	219
browserdebug	275	English	2010-05-04 12:53:58	219
bufferaffects	275	English	2010-05-04 12:53:58	219
buggy	275	English	2010-05-04 12:53:58	219
bugtrack	275	English	2010-05-04 12:53:58	219
build2spec	275	English	2010-05-04 12:53:58	219
buildr	275	English	2010-05-04 12:53:58	219
buildr4eclipse	275	English	2010-05-04 12:53:58	219
bulkmail	275	English	2010-05-04 12:53:58	219
bulletonrails	275	English	2010-05-04 12:53:58	219
bulletproof	275	English	2010-05-04 12:53:58	219
bulletrb	275	English	2010-05-04 12:53:58	219
bunny-amqp	275	English	2010-05-04 12:53:58	219
bus-scheme	275	English	2010-05-04 12:53:58	219
busyajax	275	English	2010-05-04 12:53:58	219
butils	275	English	2010-05-04 12:53:58	219
butils	295	Russian	2010-05-04 12:53:58	219
butler	275	English	2010-05-04 12:53:58	219
butler	279	German	2010-05-04 12:53:58	219
button-labels	275	English	2010-05-04 12:53:58	219
bycoque	276	French	2010-05-04 12:53:58	219
bycoque	275	English	2010-05-04 12:53:58	219
byeloo	275	English	2010-05-04 12:53:58	219
bzrwrapper	275	English	2010-05-04 12:53:59	219
bzzz	275	English	2010-05-04 12:53:59	219
