#  file: fsfProjectInterfaces2010-May.txt
#  package: fsfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of Free Software 
#  Foundation project information generated from the list of projects gathered 
#  in 2010-May
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#  
#  SELECT pi.proj_num, p.proj_unixname, pi.interface, pi.datasource_id 
#  FROM fsf_project_interfaces pi, fsf_projects p 
#  WHERE p.proj_num = pi.proj_num AND pi.datasource_id=221 
#  ORDER BY p.proj_unixname, pi.interface
#
#  datasource_id = 221 is the 2010-May collection from FSF.
proj_num	proj_unixname	interface	datasource_id
2452	gtkpbbuttons	X Window System	221
2451	gtkpod	X Window System	221
4822	GtkPSproc	X Window System	221
4821	GtkSpell	X Window System	221
2450	gtkstep	X Window System	221
2449	gtktalog	X Window System	221
2448	gtkviewer	X Window System	221
2447	gtkwave	X Window System	221
5709	gtm	Console	221
2446	gtmess	Console	221
4873	GTO	X Window System	221
2445	gtranslator	X Window System	221
4872	GTray	X Window System	221
2444	gts	Library	221
2443	gtviewer	X Window System	221
5564	gtweakui	Console	221
4871	GTybalt	Command Line	221
2442	gtypist	Command Line	221
2441	guarddog	X Window System	221
2440	guasi	Library	221
2439	guavac	Command Line	221
2438	gubby	Command Line	221
2437	guestbook	Web	221
5779	gufw	X Window System	221
4820	Guifications	Web	221
2436	guikachu	X Window System	221
2430	guile	Command Line	221
2435	guile-dbd-mysql	Command Line	221
2434	guile-dbd-postgresql	Command Line	221
2433	guile-dbi	Command Line	221
2432	guile-gnome	Command Line	221
2431	guile-gtk	X Window System	221
2429	guiloader	X Window System	221
2428	guiloader_cpp	X Window System	221
4870	GUJchat	Web	221
4819	Gujin	Command Line	221
6090	gummi	X Window System	221
5311	gumnut	Web	221
2427	gup	Daemon	221
2426	gurgle	Command Line	221
2426	gurgle	Console	221
4869	GUSS	Command Line	221
2423	gv	X Window System	221
2422	gv4l	X Window System	221
2421	gvpe	Command Line	221
4818	GvR	X Window System	221
6103	gwaei	X Window System	221
2420	gwave	X Window System	221
2419	gwcc	X Window System	221
2418	gweled	X Window System	221
2417	gwenhywfar	Library	221
2416	gwenview	X Window System	221
6092	gwget	X Window System	221
2415	gwget2	X Window System	221
2414	gwifiapplet	X Window System	221
4817	Gwine	X Window System	221
2413	gwork	X Window System	221
4868	GWorkspace	X Window System	221
2412	gwp	X Window System	221
2410	gwydiondylan	Command Line	221
2410	gwydiondylan	X Window System	221
2409	gwyple	X Window System	221
2408	gxmessage	Command Line	221
2408	gxmessage	X Window System	221
2407	gxmlviewer	X Window System	221
6133	gyachenhanced	X Window System	221
2406	gzip	Command Line	221
2405	gzip_x86	Console	221
4816	H2ORotisserie	Web	221
2404	h5utils	Command Line	221
2402	habitat	Command Line	221
2402	habitat	X Window System	221
5767	hachoircore	Library	221
5768	hachoirmetadata	Console	221
5770	hachoirparser	Console	221
5771	hachoirregex	Library	221
5772	hachoirsubfile	Library	221
5773	hachoirurwid	Console	221
5774	hachoirwx	X Window System	221
2401	hackbot	Web	221
2400	hackers	Console	221
6311	hakmatak	Web	221
5835	halberd	Console	221
2399	halifax	X Window System	221
2398	halloc	Command Line	221
2397	hammerhead	X Window System	221
4800	HamRadioControlLibraries	Command Line	221
4800	HamRadioControlLibraries	Library	221
4799	HamTest	Command Line	221
2396	handbrake	Command Line	221
2395	handyrestaurant	X Window System	221
2394	hanterm	X Window System	221
2393	hanzim	X Window System	221
2392	hapcluster	Library	221
2391	happydigger	X Window System	221
4814	HAproxy	Web	221
2390	harbour	Command Line	221
4798	HardInfo	X Window System	221
4797	Hardware_Lister	Command Line	221
4797	Hardware_Lister	X Window System	221
4796	Harminv	Command Line	221
4796	Harminv	Library	221
4795	HarvestMan	Command Line	221
4795	HarvestMan	Web	221
5455	hasard	Library	221
4815	HASAS	X Window System	221
2388	hasciicam	Command Line	221
2388	hasciicam	Web	221
2387	haserl	Web	221
2386	hashed	Command Line	221
4794	Hashish	X Window System	221
2385	hashit	Library	221
5839	hatta	Command Line	221
5329	hbd	Console	221
6009	hcluster	Library	221
6162	hcpy	Command Line	221
5466	hdbc	Command Line	221
2383	hdparm	Command Line	221
2382	hdup	Command Line	221
2381	headerbrowser	Command Line	221
2381	headerbrowser	Web	221
5856	heapdraw	X Window System	221
4793	Hearse	Command Line	221
2380	heartbeat	Daemon	221
4792	Hebcal	Command Line	221
4791	HebrewEditor	Command Line	221
2379	heh	Command Line	221
2379	heh	X Window System	221
2378	heightmapgen	X Window System	221
4790	Heimdal	Daemon	221
2377	hello	Command Line	221
5710	helloweb	Command Line	221
2376	help2man	Command Line	221
2375	hermes_antispam_proxy	Daemon	221
2374	herrie	Console	221
2373	hexedit	Command Line	221
2372	hfloat	Library	221
2371	hhmalloc	Command Line	221
2370	highlight	Command Line	221
4789	HighLine	Command Line	221
2369	hilite	Command Line	221
2368	hindent	Command Line	221
2367	hipergate	Web	221
2366	hipo	X Window System	221
2365	hitchhiker2000	X Window System	221
4788	HitMeter	Web	221
2364	hk_classes	Command Line	221
2364	hk_classes	Library	221
2363	hla	Command Line	221
2361	hldfilter	Daemon	221
2361	hldfilter	Web	221
5474	hlmc	Command Line	221
2360	hnb	Command Line	221
2359	hoard	Library	221
2358	hobbit	Command Line	221
2357	hocr	Command Line	221
2357	hocr	X Window System	221
5421	hocuspocus	X Window System	221
2356	holocrunchies	X Window System	221
6091	homebank	X Window System	221
2355	honeyd	Daemon	221
2403	hOpla	Command Line	221
2354	horgand	X Window System	221
2353	host	Command Line	221
4787	HotSwap	Library	221
4785	Hotwire	X Window System	221
4786	Hot_Potato_Online	X Window System	221
5494	hounddog	Command Line	221
2352	hp2xx	X Window System	221
4813	HPAlib	Library	221
2351	hpecs	Web	221
4784	Hping	Command Line	221
2350	hq3x	X Window System	221
2349	hsclock	Command Line	221
2349	hsclock	X Window System	221
4812	HSpell	Command Line	221
2348	htcheck	Command Line	221
2348	htcheck	Web	221
2347	htdig	Command Line	221
2347	htdig	Console	221
4811	HTML-Defaultify	Library	221
4811	HTML-Defaultify	Web	221
4810	HTML-Embperl	Web	221
4809	HTML-GenToc	Command Line	221
4808	HTML-Mason	Library	221
4807	HTML-Merge	Command Line	221
4807	HTML-Merge	Web	221
4806	HTML-Tagreader	Web	221
2346	html2fo	Command Line	221
2345	html2pdf	Command Line	221
2344	html2ps.html2pdf	Web	221
2343	html2xhtml	Web	221
4805	HTMLCodeConvert	X Window System	221
4804	HTMLFamilyTree	Web	221
2340	htmlpath	Command Line	221
2339	htmlrecode	Command Line	221
2342	html_scrub	Command Line	221
2337	htop	Command Line	221
2336	htpasstool	Web	221
4803	HTTP-Replicator	Command Line	221
4802	HTTP-WebTest	Command Line	221
6304	httpdrun	Web	221
5689	httpdstats	Daemon	221
2335	httpfilemanager	Web	221
6312	httplib2	Library	221
2334	httplog	Daemon	221
2334	httplog	Web	221
2333	httptunnel	Command Line	221
4801	HTTrackWebsiteCopier	Web	221
2332	huegogallery	Web	221
4783	HuffmanView	X Window System	221
2331	hugin	X Window System	221
2330	hugs	Command Line	221
2329	hurd	Command Line	221
2328	hybrid_share	X Window System	221
2327	hydrogen	X Window System	221
4782	HylaFax	Command Line	221
2326	hyperbole	Web	221
2326	hyperbole	X Window System	221
6234	hyperestraier	Command Line	221
6234	hyperestraier	Daemon	221
6234	hyperestraier	Web	221
2325	hypermail	Web	221
4781	HypertextTP	Command Line	221
2324	iBackup	Daemon	221
6010	ibpy	Library	221
2323	iCam2	Command Line	221
2323	iCam2	X Window System	221
5613	icarusverilog	Command Line	221
4780	ICBM3D	X Window System	221
2320	icecast	Web	221
5469	icedtea	Command Line	221
2319	icegenerator	Daemon	221
4764	IceMe	X Window System	221
2318	iceutils	X Window System	221
2317	icewm	X Window System	221
4763	IceWMcc	X Window System	221
4762	IceWMcp	X Window System	221
5517	iconpacker	X Window System	221
2316	icpld	Command Line	221
2316	icpld	Daemon	221
2314	id3edit	Command Line	221
2313	id3lib	Library	221
2312	id3tool	Command Line	221
2311	ide.php	Web	221
2310	idlefork	X Window System	221
4779	IDSA	Daemon	221
2309	idutils	Command Line	221
2308	ifmail	Command Line	221
2308	ifmail	Daemon	221
2322	iGMT	X Window System	221
4761	Ignorance	Web	221
5434	ignuit	X Window System	221
2307	ihu	X Window System	221
5699	ii	Command Line	221
2306	ik	Command Line	221
4760	Ikaros	Command Line	221
2305	ikog	Command Line	221
2304	ilias	Web	221
2303	ilib	Library	221
4759	Ilohamail	Web	221
4757	ImageBackup	Command Line	221
4756	ImageMagick	X Window System	221
4755	ImagePat	Command Line	221
4754	ImageSize	Command Line	221
2301	imapsync	Command Line	221
2302	imap_migrate	Command Line	221
4778	IMDbPY	Web	221
5832	imdbpykit	Web	221
2300	imediff2	Command Line	221
5626	imgfusion	Library	221
2298	imgseek	X Window System	221
2299	imgSeek	X Window System	221
4753	ImgSrv	Web	221
2297	imgv	X Window System	221
4758	ImLib3D	Library	221
4777	IMMS	X Window System	221
5674	impresscms	Web	221
5838	incfcl	Command Line	221
2296	incident.pl	Command Line	221
2295	incollector	X Window System	221
2294	incron	Command Line	221
2293	indent	Command Line	221
6112	indexedcatalog	X Window System	221
4752	IndexedPDFCreator	X Window System	221
2292	indexpage	Command Line	221
2291	inetutils	Command Line	221
2290	inferno	Command Line	221
2289	info2html	Web	221
4751	InfoCentral	Web	221
2288	info_to_html	Command Line	221
2287	ingres	Daemon	221
2286	injector	Command Line	221
2286	injector	X Window System	221
2285	ink	Command Line	221
4750	Inkscape	X Window System	221
5499	inlook	Command Line	221
2284	inquisitor	X Window System	221
2283	install-log	Command Line	221
2282	installdb	Command Line	221
2281	instantRSS	Web	221
2280	intclock	X Window System	221
2279	integrit	Command Line	221
6425	integrity	Command Line	221
6165	intelhex	Command Line	221
4749	Interchange	Web	221
2278	interpcom	Library	221
4748	Intervals	Library	221
2277	intlfonts	X Window System	221
5731	intltool	Command Line	221
5731	intltool	X Window System	221
5821	intrepid	X Window System	221
4747	Invasores	X Window System	221
2276	inventory	Command Line	221
4746	Io	Command Line	221
2275	ion	X Window System	221
4775	IOsity	Web	221
2274	ip6wall	Command Line	221
4774	IPAccounter	Command Line	221
4774	IPAccounter	Daemon	221
4774	IPAccounter	Web	221
2273	ipcalc	Command Line	221
2273	ipcalc	Web	221
2272	ipchains	Command Line	221
2271	ipeer	Web	221
4773	IPFC	Command Line	221
4773	IPFC	Daemon	221
4773	IPFC	Web	221
5846	iplib	Library	221
5496	iplog	Console	221
2270	ipodshuffledatabasebuilder	Command Line	221
2269	ipsc	Command Line	221
2269	ipsc	X Window System	221
4772	IPSentinel	Daemon	221
4771	IPSorcery	Command Line	221
4771	IPSorcery	Console	221
4771	IPSorcery	X Window System	221
4770	IPStream	Library	221
2267	ipsvd	Daemon	221
2266	iptables	Command Line	221
4769	IPTraf	Console	221
5766	ipython	Console	221
2265	ircGraph	Command Line	221
2264	ircscroller	Web	221
4768	IRCServices	Web	221
2263	irm	Web	221
2262	irpd	Web	221
5587	irsleeptimer	X Window System	221
2261	irssi	Command Line	221
4745	IrssiBot	Web	221
2260	isabella	X Window System	221
4767	ISCII	Command Line	221
2259	isdnserver	Command Line	221
2258	ishmail	X Window System	221
2257	isisdialjava	Command Line	221
6011	isodate	Library	221
2256	isomaster	Library	221
2256	isomaster	X Window System	221
4744	IsoQlog	Web	221
6012	isounidecode	Command Line	221
4766	ISP-Check	Command Line	221
2255	ispbs	Web	221
2254	ispell	Command Line	221
4743	Issue-Tracker	Web	221
4742	IssueDealer	Web	221
2253	istanbul	X Window System	221
2251	isync	Command Line	221
4765	ITpp	X Window System	221
5739	ivman	Daemon	221
2250	ivtools	Command Line	221
2250	ivtools	Web	221
2250	ivtools	X Window System	221
5998	ivypython	Library	221
2249	iwatch	Command Line	221
2249	iwatch	Daemon	221
4741	IzPack	Command Line	221
4741	IzPack	X Window System	221
2243	jabber	Daemon	221
2242	jacal	Console	221
2240	jack	Command Line	221
2241	jack-rack	X Window System	221
5321	jackaudioconnectionkit	Library	221
2239	jacksum	Command Line	221
4733	Jade	Command Line	221
2238	jade	X Window System	221
2237	jaffm	X Window System	221
2236	jailkit	Command Line	221
2235	jalmus	X Window System	221
4732	Jam	Command Line	221
4740	JAMlib	Daemon	221
5711	janus	Daemon	221
2234	jaquemate	Web	221
2233	jaron	Command Line	221
4731	Java-gnome	X Window System	221
2232	java2html	Command Line	221
4728	Javachecker	Command Line	221
4730	JavaDict	Command Line	221
4730	JavaDict	Daemon	221
4729	JavaTetris	Web	221
2231	jaxml	Command Line	221
2230	jaxor	Command Line	221
5459	jaza	Command Line	221
2229	jbfc	Command Line	221
2228	jbig-kit	Library	221
2227	jbrout	X Window System	221
2248	jCIFS	Library	221
5403	jcl	Library	221
2226	jebi	Command Line	221
4727	JedABC	X Window System	221
2247	jEditSyntax	X Window System	221
6428	jekyll	Command Line	221
2225	jel	Command Line	221
2224	jest	Command Line	221
5308	jfunittest	Command Line	221
4739	JGloss	X Window System	221
2223	jhead	Command Line	221
4738	JIGS	Library	221
4737	JILetters	X Window System	221
5999	jinja	Command Line	221
2222	jinzora	Web	221
2221	jitterbug	E-mail	221
2221	jitterbug	Web	221
4726	Jlint	Command Line	221
2220	jm	Command Line	221
2220	jm	X Window System	221
2219	jmathlib	Console	221
2219	jmathlib	X Window System	221
2246	jMax	X Window System	221
2218	jmol	X Window System	221
2245	jMusic	Library	221
6000	joblib	Library	221
2217	jobscheduler	Web	221
2216	jobtracker	Web	221
2215	joe	Command Line	221
2244	jOggPlayer	X Window System	221
4725	JohntheRipper	Command Line	221
2214	jokosher	X Window System	221
6042	jorbis	Command Line	221
2213	jove	Command Line	221
2212	joyd	Daemon	221
5493	joymouse	Command Line	221
2211	jp2a	Command Line	221
2210	jpegpixi	Command Line	221
2209	jpegrdf	Command Line	221
2208	jpg2html	Command Line	221
2207	jpgind	Command Line	221
5789	jpiv	Command Line	221
5789	jpiv	Console	221
5789	jpiv	Web	221
2206	jpnevulator	Command Line	221
2205	jrnull	Web	221
4736	JRuby	Command Line	221
2204	js-xpath	Library	221
6291	jsam	Library	221
6313	jsbundle	Command Line	221
6314	jsongrep	Library	221
6315	jsonlib2	Library	221
6292	jsonpath	Command Line	221
6001	jsonpickle	Library	221
5313	jssha	Command Line	221
4735	JUCE	Command Line	221
4735	JUCE	X Window System	221
6316	jug	Console	221
5369	jugtail	Command Line	221
4724	JumpLink	Web	221
2203	jumpnbump	Console	221
2203	jumpnbump	X Window System	221
5359	junicode	X Window System	221
2202	junkbuster	Daemon	221
5840	junklab	X Window System	221
2201	jupp	Console	221
5827	justniffer	Command Line	221
2200	jwhois	Command Line	221
2199	jwsmtp	Library	221
4734	JZlib	Command Line	221
4723	K-3D	Command Line	221
4723	K-3D	X Window System	221
2198	k3b	X Window System	221
2197	k3dsurf	X Window System	221
2196	k9copy	X Window System	221
2193	ka2dyn	Command Line	221
2193	ka2dyn	Daemon	221
2192	kadet	Command Line	221
2191	kaffe	X Window System	221
2190	kagora	Web	221
2189	kaim	Web	221
4695	KajaaniKombat	X Window System	221
2188	kalarm	X Window System	221
2187	kalcul	X Window System	221
2186	kalculator	X Window System	221
4694	Kalendae	X Window System	221
2185	kalkulon	Command Line	221
2185	kalkulon	X Window System	221
2184	kalleload	Web	221
2183	kamix	X Window System	221
2181	kanatest	X Window System	221
2182	kana_no_quiz	X Window System	221
2180	kanjidrill	X Window System	221
2179	kannel	Daemon	221
2179	kannel	Web	221
2195	kArchiver	X Window System	221
2178	karmen	X Window System	221
5548	karpion	Web	221
2177	karra	Web	221
2176	karrigell	Web	221
5363	kaseq	X Window System	221
2175	katchtv	X Window System	221
6002	katcp	Library	221
2174	katoob	X Window System	221
2173	kawa	Command Line	221
2173	kawa	Console	221
2173	kawa	X Window System	221
2171	kbabel	X Window System	221
2170	kbag	X Window System	221
2169	kbarcode	X Window System	221
2168	kbde	Library	221
2168	kbde	X Window System	221
2167	kbiff	X Window System	221
2166	kbillar	X Window System	221
2165	kcaptcha	Web	221
2164	kcd	Command Line	221
4722	KCDLabel	X Window System	221
5408	kcgrind	Console	221
2163	kchat	X Window System	221
2162	kci	Command Line	221
2161	kdbg	X Window System	221
4721	KDE	X Window System	221
2160	kdeaccessibility	X Window System	221
2159	kdenlive	X Window System	221
4720	KDevelop	X Window System	221
4719	KDiff3	X Window System	221
4718	KDirStat	X Window System	221
2158	kdissert	X Window System	221
2157	kdocker	X Window System	221
2156	kdtree	Library	221
2155	kdvr	X Window System	221
5531	keepyourhead	Web	221
6358	kepler	Library	221
4717	KEuroCalc	X Window System	221
2152	kexchange	X Window System	221
2151	kexi	Command Line	221
2151	kexi	Library	221
2151	kexi	X Window System	221
2149	keychain	Command Line	221
2150	keyFE2	Command Line	221
5417	keyscripter	Console	221
4693	Keystone	Web	221
2148	keytouch	X Window System	221
4716	KFFT	Library	221
4715	KFLog	X Window System	221
2147	kforge	Command Line	221
2147	kforge	Web	221
2147	kforge	X Window System	221
2146	kfuseiso	X Window System	221
4714	KHdRecord	Command Line	221
4714	KHdRecord	X Window System	221
2145	khtml2png	Command Line	221
2145	khtml2png	X Window System	221
2144	kiba-dock	X Window System	221
2143	kickstart	Command Line	221
2142	kid3	X Window System	221
2141	kidwai	Web	221
2140	kildclient	X Window System	221
2139	kile	X Window System	221
2138	kinkatta	X Window System	221
4692	Kino	X Window System	221
2137	kisdnmonitor	X Window System	221
5413	kite	Console	221
6110	kiwi	Console	221
6110	kiwi	Library	221
4713	KKBSwitch	X Window System	221
2135	kkeyled	X Window System	221
2134	klavaro	X Window System	221
2133	kleandisk	X Window System	221
2132	kleansweep	X Window System	221
2131	klear	X Window System	221
4711	KLearningAid	X Window System	221
2130	klep	X Window System	221
2129	klibido	X Window System	221
2128	klicklack	X Window System	221
4712	KLIMB	X Window System	221
5635	klimt	Library	221
2127	klinkstatus	X Window System	221
2126	klivejournal	X Window System	221
4710	KLoadApplet	X Window System	221
5483	klog	X Window System	221
2125	klogoturtle	X Window System	221
2124	klone	Command Line	221
2123	kmago	X Window System	221
4708	KMail	X Window System	221
4707	KMapIME	X Window System	221
4709	KMD	X Window System	221
2121	kmess	X Window System	221
2120	kmobiletools	X Window System	221
2118	kmplot	X Window System	221
2117	kmush	Command Line	221
2116	kmusicdb	X Window System	221
2115	kmymoney	X Window System	221
2114	knetfilter	X Window System	221
4691	Knettools	X Window System	221
2113	knewmail	X Window System	221
2112	kniffel	Library	221
2111	knocker	Command Line	221
2111	knocker	X Window System	221
2110	knoda	X Window System	221
