#  file: sfRawDbEnvData2009-Dec.txt
#  package: sfRawData2009-Dec
#  description of file/package:
#
#  This package includes raw data files from our database of Sourceforge project 
#  information generated from the list of projects gathered on 2009-Dec
#
#  Raw data was inserted into database by running the scripts:
#  parseHtmlDBEnvSF.pl
#
#  This particular file includes raw "DB Environment" data for each project 
#  that shows this info on their SF project pages. (Not every project lists this 
#  information.)
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (afterall we just spidered it ;).
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2009) SourceForge Available at: 
#  http://flossmole.org
#
#  SELECT * FROM `project_db_environment` WHERE datasource_id=206
#
#  description of columns:
#  proj_unixname: the name of the project at sourceforge (PK)
#  code: the code number (given by SF) for the database environment (PK)
#  description: what that code number means currently, as defined by SF
#  date_collected: this is the date the data was inserted
#  datasource_id: when was this data gathered, and on which run? (PK)
proj_unixname	code	description	date_collected	datasource_id
acp-cherry	504	Perl DBI/DBD	2010-01-19 11:56:40	206
acp3	524	MySQL	2010-01-19 11:56:40	206
acquaintanceos	509	Other API	2010-01-19 11:56:40	206
acquasync	530	Microsoft SQL Server	2010-01-19 11:56:40	206
acquasync	524	MySQL	2010-01-19 11:56:40	206
acron	524	MySQL	2010-01-19 11:56:40	206
acrs	508	SQL-based	2010-01-19 11:56:40	206
acs-nh	528	Firebird/InterBase	2010-01-19 11:56:40	206
acs-nh	530	Microsoft SQL Server	2010-01-19 11:56:40	206
acs-nh	526	Oracle	2010-01-19 11:56:40	206
acss	530	Microsoft SQL Server	2010-01-19 11:56:40	206
act-rbot	502	JDBC	2010-01-19 11:56:41	206
act-rbot	524	MySQL	2010-01-19 11:56:41	206
actedit	507	XML-based	2010-01-19 11:56:41	206
acterm	523	Other file-based DBMS	2010-01-19 11:56:41	206
actinictools	521	Flat-file	2010-01-19 11:56:41	206
actinictools	518	Microsoft Access	2010-01-19 11:56:41	206
actionbenevole	524	MySQL	2010-01-19 11:56:41	206
actionlink	507	XML-based	2010-01-19 11:56:41	206
actionmmo	524	MySQL	2010-01-19 11:56:41	206
actions-ds	524	MySQL	2010-01-19 11:56:41	206
actions-ds	525	PostgreSQL (pgsql)	2010-01-19 11:56:41	206
actions-ds	508	SQL-based	2010-01-19 11:56:41	206
actionsdbmanage	511	Project is a database management tool	2010-01-19 11:56:41	206
activ	521	Flat-file	2010-01-19 11:56:41	206
activ-porthole	524	MySQL	2010-01-19 11:56:41	206
activeagenda	524	MySQL	2010-01-19 11:56:41	206
activeanalytics	524	MySQL	2010-01-19 11:56:41	206
activeboard	521	Flat-file	2010-01-19 11:56:41	206
activegrid	507	XML-based	2010-01-19 11:56:41	206
activegrid	529	Sybase	2010-01-19 11:56:41	206
activegrid	531	SQLite	2010-01-19 11:56:41	206
activegrid	506	Python Database API	2010-01-19 11:56:41	206
activegrid	525	PostgreSQL (pgsql)	2010-01-19 11:56:41	206
activegrid	526	Oracle	2010-01-19 11:56:41	206
activegrid	524	MySQL	2010-01-19 11:56:41	206
activegrid	530	Microsoft SQL Server	2010-01-19 11:56:41	206
activegrid	502	JDBC	2010-01-19 11:56:41	206
activegrid	527	IBM DB2	2010-01-19 11:56:41	206
activelife	524	MySQL	2010-01-19 11:56:41	206
activelife	518	Microsoft Access	2010-01-19 11:56:41	206
activelock	518	Microsoft Access	2010-01-19 11:56:41	206
activelock	530	Microsoft SQL Server	2010-01-19 11:56:41	206
activelock	524	MySQL	2010-01-19 11:56:41	206
activelock	507	XML-based	2010-01-19 11:56:41	206
activemon	524	MySQL	2010-01-19 11:56:41	206
activepier	524	MySQL	2010-01-19 11:56:41	206
activerecord	516	Project is a relational object mapper	2010-01-19 11:56:41	206
activerecordnet	508	SQL-based	2010-01-19 11:56:41	206
activerecordobj	531	SQLite	2010-01-19 11:56:41	206
activerecordobj	525	PostgreSQL (pgsql)	2010-01-19 11:56:41	206
activerecordobj	524	MySQL	2010-01-19 11:56:41	206
activerecords	502	JDBC	2010-01-19 11:56:41	206
activerules	524	MySQL	2010-01-19 11:56:41	206
activesql	508	SQL-based	2010-01-19 11:56:41	206
activesync	521	Flat-file	2010-01-19 11:56:41	206
activesync	502	JDBC	2010-01-19 11:56:41	206
activesync	524	MySQL	2010-01-19 11:56:41	206
activewizard	533	Other network-based DBMS	2010-01-19 11:56:41	206
activewizard	526	Oracle	2010-01-19 11:56:41	206
activewizard	530	Microsoft SQL Server	2010-01-19 11:56:41	206
activewizard	527	IBM DB2	2010-01-19 11:56:41	206
activismnetwork	524	MySQL	2010-01-19 11:56:41	206
activitylog	521	Flat-file	2010-01-19 11:56:41	206
activitytracker	507	XML-based	2010-01-19 11:56:41	206
activscm	524	MySQL	2010-01-19 11:56:41	206
activscm	530	Microsoft SQL Server	2010-01-19 11:56:41	206
actualiza	521	Flat-file	2010-01-19 11:56:41	206
actualiza	509	Other API	2010-01-19 11:56:41	206
actualizer	508	SQL-based	2010-01-19 11:56:41	206
actuall	508	SQL-based	2010-01-19 11:56:41	206
actuariallab	507	XML-based	2010-01-19 11:56:41	206
acubbill	502	JDBC	2010-01-19 11:56:41	206
acusto	530	Microsoft SQL Server	2010-01-19 11:56:41	206
acusto	524	MySQL	2010-01-19 11:56:41	206
acy-7	502	JDBC	2010-01-19 11:56:41	206
ad-gallery	524	MySQL	2010-01-19 11:56:41	206
ad-libros	524	MySQL	2010-01-19 11:56:41	206
ad-matching	516	Project is a relational object mapper	2010-01-19 11:56:41	206
ad-positioner	531	SQLite	2010-01-19 11:56:41	206
ad-positioner	524	MySQL	2010-01-19 11:56:41	206
ada	505	PHP Pear::DB	2010-01-19 11:56:41	206
adac	524	MySQL	2010-01-19 11:56:41	206
adage4	508	SQL-based	2010-01-19 11:56:41	206
adal	530	Microsoft SQL Server	2010-01-19 11:56:41	206
adam-soft	502	JDBC	2010-01-19 11:56:41	206
adam1	502	JDBC	2010-01-19 11:56:41	206
adamastor	524	MySQL	2010-01-19 11:56:41	206
adamo	508	SQL-based	2010-01-19 11:56:41	206
adamo	501	ODBC	2010-01-19 11:56:41	206
adamo	524	MySQL	2010-01-19 11:56:41	206
adams	524	MySQL	2010-01-19 11:56:41	206
adamsiptv	524	MySQL	2010-01-19 11:56:41	206
adamsiptv	504	Perl DBI/DBD	2010-01-19 11:56:41	206
adamsiptv	507	XML-based	2010-01-19 11:56:41	206
adapc	531	SQLite	2010-01-19 11:56:41	206
adapt	522	Proprietary file format	2010-01-19 11:56:41	206
adaptablehr	812	PHP Pear::MDB2	2010-01-19 11:56:41	206
adaptablehr	524	MySQL	2010-01-19 11:56:41	206
adaptcms	524	MySQL	2010-01-19 11:56:42	206
