#  file: fsfProjectInfo2010-May.txt
#  package: fsfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of Free Software 
#  Foundation project information generated from the list of projects gathered 
#  in 2010-May
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#  
#  SELECT proj_num, proj_unixname, date_collected, datasource_id, url, real_url, desc_short, desc_long, user_level 
#  FROM fsf_projects 
#  WHERE datasource_id=221 
#  ORDER BY proj_num
#
#  datasource_id = 221 is the 2010-May collection from FSF.
proj_num	proj_unixname	date_collected	datasource_id	url	real_url	desc_short	desc_long	user_level
4978	EoC	2010-05-03 16:09:27	221	http://directory.fsf.org/project/EoC	http://liw.iki.fi/liw/eoc/	Small, simple mailing list manager	'Enemies of Carlotta' is a simple mailing list\nmanager. It tries to mimic the ezmlm software somewhat, but is written\ncompletely from scratch in Python. It has a less restrictive license\nthan ezmlm and qmail, and is smaller and simpler than GNU Mailman. It\nsupports English, Finnish, French, and Spanish.\n	
4979	EnterTrack	2010-05-03 16:09:27	221	http://directory.fsf.org/project/EnterTrack	http://www.entertrack.org/	Artifact tracking and management system.	'EnterTrack' is a web-based artifact tracking and\nmanagement system. It provides large organizations with complete\ntracking of artifacts (artifacts can be problems, bugs, requests,\nprojects, etc.), group collaboration for artifact management, and\nstatus reports for high-level performance metrics.\n	
4980	Engauge	2010-05-03 16:09:27	221	http://directory.fsf.org/project/Engauge	http://digitizer.sourceforge.net/	Converts an image file showing a graph or map, into numbers	'Engauge' converts an image file showing a graph\nor map into numbers. The image file can come from a scanner, digital\ncamera or screenshot. The numbers can be read on the screen, and\nwritten or copied to a spreadsheet.  The process starts with an image\nfile containing a graph or map; The final result is digitized data\nthat can be used by other tools such as Gnumeric.  \n\n<P>Its features include automatic grid line removal, point matching,\nand curve tracing; the ability to handle cartesian, polar, linear and\nlogarithmic graphs; image processing that highlights data by removing\ngrid lines and backgrounds; context sensitive help; and preview\nwindows that give immediate feedback while modifying various settings.\n	
4981	Enblend	2010-05-03 16:09:27	221	http://directory.fsf.org/project/Enblend	http://enblend.sourceforge.net/	Smooths out seams in panoramic images	'Enblend' is a postprocessing tool for creating\npanoramic images. After you align image features, there are often\nphotometric problems that lead to ugly seams in the final\ncomposite. Enblend blends away these seams using a multiresolution\nspline. \n\n<P>'Enblend' blends different image features across a transition zone\nproportional to the spatial frequency of the features. Big, smooth\nobjects (sky, clouds) have low spatial frequency and should be blended\nacross a very wide region (we expect the sky to be uniform in\nappearance, so sudden color changes are very noticeable). Images with\nhigh spatial frequency (trees, windowpanes) have sudden changes from\nlight to dark. We expect to see color changes here; if you blend over\na wide area there is the possibility of noticeable ghosting. So\nhigh-frequency components are blended across a narrow transition zone.\n	
4982	EmacsWiki	2010-05-03 16:09:27	221	http://directory.fsf.org/project/EmacsWiki	http://freshmeat.net/projects/emacswiki/	Wiki system for Emacs	'emacs-wiki.el' is a wiki major mode for\nemacs, which aims for implicit and natural markup. It gives you quick\naccess to a hypertext "wiki" system for storing and navigating\ninformation from within Emacs. The wiki pages are normal files, and\ncan contain wiki markup which can be published to HTML and TeX or used\nentirely within Emacs.	Intermediate
4983	EmacsCL	2010-05-03 16:09:27	221	http://directory.fsf.org/project/EmacsCL	http://www.lisp.se/emacs-cl/	Common Lisp implementation for Emacs	Emacs Common Lisp is an implementation of Common\nLisp, written in Emacs Lisp.  The implementation provides a Common\nLisp environment, separate from Emacs Lisp, running in Emacs.  It does\nnot intend to extend Emacs Lisp with Common Lisp functionality;\nhowever, Emacs Lisp functions can call Common Lisp functions and vice\nversa.\n	
4984	EmPy	2010-05-03 16:09:27	221	http://directory.fsf.org/project/EmPy	http://www.alcyone.com/pyos/empy/	Embeds Python expressions and statements in template text	EmPy embeds Python expressions and statements in\ntemplate text. It takes an EmPy source file, processes it, and\nproduces output. This is done via expansions, which are special\nsignals to the EmPy system and are set off by a special prefix. It can\nexpand arbitrary Python expressions and statements in this way, as\nwell as a variety of special forms.\n\n<P>Textual data not explicitly delimited in this way is sent\nunaffected to the output, so Python can be used as a markup\nlanguage. Also supported are callbacks via hooks, recording and\nplayback via diversions, and dynamic, chainable filters. \n	
4985	ElysiumDownload	2010-05-03 16:09:27	221	http://directory.fsf.org/project/ElysiumDownload	http://emphetamine.sourceforge.net/	Download manager for GNOME	A download manager for GNOME using gnome-vfs. It\nsupports downloading via http, ftp, and smb. Other protocol modules\ncan easily be added.\n	
4986	Elmer	2010-05-03 16:09:27	221	http://directory.fsf.org/project/Elmer	http://www.csc.fi/elmer/index.phtml	Elmer is a computational tool for multi-physics problems.	Elmer includes physical models of fluid dynamics, structural mechanics, electromagnetics and heat transfer. These are described by partial differential equations which Elmer solves by the Finite Element Method (FEM).	
4987	Elinks	2010-05-03 16:09:27	221	http://directory.fsf.org/project/Elinks	http://elinks.cz/	Enhanced version of the &#39;links&#39; text browser	ELinks is an enhanced version of Links, a\nLynx-like text Web browser with support for tables, frames, background\ndownloads, SSL etc. It has a menu-fashioned user interface and is\nsmaller and more lightweight than Lynx. ELinks adds many valuable\nfeatures, like HTTP and proxy authentication, reasonable cookies\nsupport, Lua scripting, downloads resuming, very high configurability\nand more. ELinks has built-in support for HTTP, FTP, finger and local\nfiles; users can define their own external handlers for any other\nprotocols.\n	Beginner
4988	ElectricFence	2010-05-03 16:09:27	221	http://directory.fsf.org/project/ElectricFence	http://perens.com/FreeSoftware/	Memory debugger	Electric Fence (efence) stops your program on the\nexact instruction that overruns (or underruns) a malloc() memory\nbuffer. GDB will then display the source-code line that causes the\nbug. It works by using the virtual-memory hardware to create a\nred-zone at the border of each buffer - touch that, and your program\nstops. Catch all of those formerly impossible-to-catch overrun bugs\nthat have been bothering you for years.\n	
4989	Easyval	2010-05-03 16:09:27	221	http://directory.fsf.org/project/Easyval	http://losderover.be:7832/Easyval/	Basic implementation of interval arithmetic	'Easyval' is a basic implementation of interval\narithmetic that uses hardware doubles as interval bounds. The first\ngoal of this library is to respect the interval arithmetic\ncontainment criterium.\n	
4990	Easymacs	2010-05-03 16:09:27	221	http://directory.fsf.org/project/Easymacs	http://www.dur.ac.uk/p.j.heslin/Software/Emacs/Easymacs/	Easy-to-learn configuration for new users of GNU Emacs	'Easymacs' is an easy-to-learn configuration for\nnew users of GNU Emacs. It sets up key bindings that conform to a\ncommon denominator of the Gnome/KDE/OS human interface guidelines, and\nprovides function-key bindings for other powerful Emacs features. It\nis fully documented, and the new user can productively edit text right\naway, without going through the Emacs tutorial. Users can access many\ncommonly-used functions without learning the "chords" or multiple\nkeystrokes that Emacs uses by default.\n	
4991	EasyFirewall	2010-05-03 16:09:27	221	http://directory.fsf.org/project/EasyFirewall	http://easyfwgen.morizot.net/	Web application that generates an iptables firewall script	Easy Firewall Generator is a Web application that\ngenerates an iptables firewall script designed either for a single\nsystem connected to the Internet or for a system acting as a\ngateway/firewall for a small private network. The generator prompts\nrecursively for various options; when the selected options form a\ncomplete set, it generates and returns a commented firewall script\nbased on those options. \n	
4992	EasyBookmarks	2010-05-03 16:09:27	221	http://directory.fsf.org/project/EasyBookmarks	http://www.foxbow.de/software/ebm/	Web-based bookmarks system	'EasyBookmarks' is a Web-based bookmarks\nsystem. It features easy installation and maintenance, support for\nmultiple users with personal lists and personal configuration, and\nsupport for several databases with a detached database engine. The\ngenerated pages are HTML4 compliant and support custom CSS for easy\ncustomizing.\n	
4993	Earth3D	2010-05-03 16:09:27	221	http://directory.fsf.org/project/Earth3D	http://www.earth3d.org	Visualizes the earth in realtime in a 3D view	Earth3D visualizes the earth in realtime in a 3D\nview. You can rotate and zoom the view until countries, cities and\neven single houses become visible (in areas where the necessary map\nresolution is available), and fly around. You can also embed external\ndata like current earthquake positions or cloud data. Additional data\nlayers can be added to the view, e.g. country flags and names. \n\n<P>The package uses data from NASA, USGS, the CIA, and the city of\nOsnabrück. The data is loaded on demand over the Internet.\n	
4994	E_GADS	2010-05-03 16:09:27	221	http://directory.fsf.org/project/E_GADS	http://e-gads.sourceforge.net/	Database for managing search and rescue team information	E-GADS! (Electronic Ground Search and rescue\nAdministrative Database System) is a Web-based database that lets\nground search and rescue teams track membership, certifications,\nsearch reports, events, and training records. It is in both English\nand French.\n\n<P>The package is currently based on Canadian geographic data and NSS\n(National Search and Rescue Secretariat) categorization codes, but can\nbe customized for other languages and data. It is used in New\nBrunswick, Canada, by the New Brunswick Ground Search and Rescue\nAssociation as well as police and government. This implementation (SAR\nTeam Online) has data on the province's (roughly) 500 volunteer\nsearchers and 100+ searches from the past three years.\n	
4995	EZWGL	2010-05-03 16:09:27	221	http://directory.fsf.org/project/EZWGL	http://www.ma.utexas.edu/~mzou/EZWGL/	GUI and graphics library for X11	EZwgl is a library of C functions, based on Xlib,\nwhose purpose is to provide a tool that simplifies the task of\ngraphical user interface (GUI) programming under the X window system\nenvironment. It is best for building a nice graphical user interface\nfor an application, or for graphics programming under the X window\nsystem programming environment.\n\n<P>EZWGL supports application resources, geometry management and\ndrag-and-drop. It also includes about 100 OpenGL(TM)-like graphics\nfunctions and procedures that provides high level support for 3D\ngraphics, including features like zbuffer, double-buffer and lighting.\n	
4996	EZRO	2010-05-03 16:09:27	221	http://directory.fsf.org/project/EZRO	http://ezro.devis.com/	System for managing Web-based content	EZ Reusable Objects (EZRO) is a Web application\nthat lets non-technical staff manage content as "objects." Content\nobjects containing text, video, and audio can be shared, modified, and\nre-styled to appear via a traditional Web site, an on-line course, an\ninnovative "Coach," or as a community of interest site. It is scalable\nand can be used for public Web sites, secure environments, and private\nintra/extranets.\n	
4997	ERealms	2010-05-03 16:09:27	221	http://directory.fsf.org/project/ERealms	http://www.ethereal-realms.org	Web-based chat/role-playing system	Ethereal Realms is a web-based chat and\nrole-playing system based loosely on WBS and IFC (both now\ndefunct). Utilizing Perl/mod_perl and MySQL, this system emulates WBS\n(Streaming, Framed and Basic chat) with certain improvements and\nrefinements made over the course of its development, but removes the\nneed for Javascript and cookies.\n	
4998	ERW	2010-05-03 16:09:27	221	http://directory.fsf.org/project/ERW	http://erw.dsi.unimi.it/	Web interface for databases	ERW (Entities and Relationships on the Web) is an\ninnovative system for handling complex databases using a Web\nbrowser. It uses the most recent standards endorsed by the W3C to\noffer to the user a sophisticated environment, similar to a dedicated\nclient. \n\n<P>Moreover, the user interface is generated in a completely automatic\nway starting from a conceptual description of the database by means of\nan XML-based description language for entity-relationship\nschemata. From the same description, you can also automatically obtain\ndiagrams and documentation. ERW can be used for content management, in\nparticular when the data is structured along complex relations.\n	
4999	ERC	2010-05-03 16:09:27	221	http://directory.fsf.org/project/ERC	http://www.emacswiki.org/cgi-bin/wiki?EmacsIRCClient	IRC client for Emacs	ERC is an IRC client for Emacs. It supports\nmultiple channel presence, elaborate faces' setup, pals' list, smiley\nand header-line support for Emacs 21, and the ability to pop up/create\nquery buffers on private messages. \n	
5000	EPrints	2010-05-03 16:09:27	221	http://directory.fsf.org/project/EPrints	http://www.eprints.org/	Online information archiving system	EPrints is an online archiving system. Documents\nare stored in any format as well as in more than one document\nformat. The archive can handle related fields; the administrator\ndecides what fields to use for each document. Users can also view and\nsearch the archive through a configurable, extendable subject\nhierarchy . The software automatically performs data integrity\nchecks. Some "stub" routines let individual sites add their own\nintegrity checks.\n\n<P>Documents are submitted through a Web-based interface, and uploaded\nas files, in a compressed bundled file (such as a .zip file), or\nautomatically mirrored from another site by specifying a URL. Users\nsubscribe either as authors or readers, via the Web or email. Authors\nhave associated metadata. Submitted papers are entered directly or\nthrough a moderation process. This is done through the Web, as is most\nnormal maintenance.\n	
5001	EPM	2010-05-03 16:09:27	221	http://directory.fsf.org/project/EPM	 http://www.epmhome.org/	Generates software and patch distributions	The ESP Package Manager (EPM) is a simple tool\nthat generates software and patch distributions in various formats,\nincluding AT&T software packages ("pkg") used by Solaris, Debian\n("dpkg"), HP-UX software packages ("swinstall" or "depot"), IRIX\nSoftware Manager ("inst" or "tardist"), portable (installation and\nremoval scripts with tar files), and Red Hat Package Manager ("RPM").\n	
5002	EPICS	2010-05-03 16:09:27	221	http://directory.fsf.org/project/EPICS	http://www.aps.anl.gov/epics/	Distributed Process Control Tool Kit Components	'EPICS' is a software infrastructure for \nbuilding distributed control systems to operate devices such as\nparticle accelerators, large experiments and major telescopes. These\nsystems comprise tens or hundreds of computers, networked together so\nthey can communicate and provide control and feedback of the various\nparts from a control room, or remotely over the Internet.\n\n<P>EPICS uses Client/Server and Publish/Subscribe techniques to\ncommunicate between the various computers. Most servers (called\nInput/Output Controllers or IOCs) perform real-world I/O and local\ncontrol tasks, and publish this information to clients using the\nChannel Access (CA) network protocol. CA is specially designed for the\nkind of high bandwidth, soft real-time networking applications that\nEPICS is used for, and is one reason why it can be used to build a\ncontrol system comprising hundreds of computers.\n	
5003	ENodes	2010-05-03 16:09:27	221	http://directory.fsf.org/project/ENodes	http://www.enodes.org/	Web development and publishing framework	ENodes is a reliable web development and\npublishing framework written in Perl and geared on mod_perl.<BR>\nOperating like a complete layer on Apache, it allows to manage\nmultiple domains dispatched between multiple webmasters. It includes\nversioning, access lock, parallel version test, fine granularity of\npermissions and version management, user workflow, import/export\nmechanisms and a fully integrate plugin interface.<BR> It is nearly\nstable and already used by many websites.\n	
5004	EMirror	2010-05-03 16:09:27	221	http://directory.fsf.org/project/EMirror	http://sourceforge.net/project/showfiles.php?group_id=12000	Ftp mirror script	'EMirror' is an ftp-mirror script that can produce\nHTML, PHP, or text logfiles. It supports most kinds of FTP daemons\n(including EFTP), and re-get. Other features include the ability to\ndownload just the latest version of a file, mechanisms that will keep\nfrom downloading very old files, support of regular expressions for\nincluding/excluding files, special watermarks for deleting files, and\nmulti-threading.\n\n<P>This package was formerly known as the ECLiPt Mirroring Tool.\n	
5005	EMIS	2010-05-03 16:09:27	221	http://directory.fsf.org/project/EMIS	http://www.psnw.com/~alcald/#informatics	Medical information system	Clinical medical information system suitable for a\nsolo or small group practice. A search engine, SSL secure web server\nand browser, and a PostGres database are all built in.\n	
5006	EMAN	2010-05-03 16:09:27	221	http://directory.fsf.org/project/EMAN	http://ncmi.bcm.tmc.edu/~stevel/EMAN/doc	3D particle reconstruction package	EMAN is a scientific image processing suite\ndesigned mainly to perform single-particle reconstructions of\nindividual molecules. In this method, a transmission electron\nmicroscope is used to collect images of thousands of individual\nmolecules. A complex series of algorithms then turns the individual 2D\nimages into a high-resolution 3D structure of the molecule. The core\nof EMAN is a C++ based scientific image processing library.\n	
5007	ELF	2010-05-03 16:09:27	221	http://directory.fsf.org/project/ELF	http://statifier.sourceforge.net/	Combines multiple executable files into one	Executable files may be linked statically or\ndynamically. Dynamically linked executables use less disk space and\nmemory, but require appropriative dynamic libraries present in order\nto run. ELF statifier make one executable file with no run-time\ndependencies from a dynamically linked executable and all its\nlibraries. This file can be copied and run on another machine with no\nneed for all of the libraries.\n	
5008	EICS	2010-05-03 16:09:27	221	http://directory.fsf.org/project/EICS	http://sourceforge.net/projects/eics/	File integrity system	Easy integrity check system is an easy-to-install\nand use file integrity system. It is meant to be used by system\nadministrators to aid with intrusion detection.\n	
5009	EHS	2010-05-03 16:09:27	221	http://directory.fsf.org/project/EHS	http://xaxxon.slackworks.com/ehs/	Adds Web server functionality to any C++ class or application	The Embedded HTTP Server (EHS) is a C++ class which\ncan be inherited from to give HTTP server functionality to any class\nor application. It supports form data via POST or GET, and uploads via\nmulti-part form attachments. It is useful for adding Web-based\nadministration or statistics to any C++ program.\n	
5010	ECNCheck	2010-05-03 16:09:27	221	http://directory.fsf.org/project/ECNCheck	http://firestuff.org/	Tests for ECN support and RFC-violating refusal	ECNCheck is a set of programs used for testing\nIPv4 and IPv6 hosts for ECN (Explicit Congestion Notification) support\nand RFC-violating refusal. The programs also provide detailed\ntraceroute information that can be useful in debugging ECN-related\nproblems.\n	
5011	ECB	2010-05-03 16:09:27	221	http://directory.fsf.org/project/ECB	http://ecb.sourceforge.net	Multilingual source code browser for Emacs	'ECB' is a source code browser for Emacs. It\ndisplays windows that can be used to browse directories, files, and\nfile contents like methods and variables. It supports source code\nparsing for languages like Java, C, C++, Elisp, Scheme, Perl, TeX,\nLaTeX, etc. It also offers an (optional) permanent "compile window" at\nthe bottom of the emacs frame, which displays all help and compile\noutput. \n\n<P>The rest of the frame is called the "edit area", which can be\ndivided into several edit windows that are used for editing the\nsources. Deleting some of the edit windows neither destroys the\ncompile window nor the browsing windows. \n	
5012	E	2010-05-03 16:09:27	221	http://directory.fsf.org/project/E	http://www4.informatik.tu-muenchen.de/~schulz/WORK/eprover.html	Automated theorem prover	E is an equational theorem prover. You give it a\nmathematical specification (in clausal logic with equality) and a\nhypothesis; it will then try to find a proof for the hypothesis (and\nsometimes succeed).\n\n E is build on top of (and by now inseparable from) CLIB, a\ncollection of library functions for building programs the follow the\nbasic input-processing-output paradigm, with additional support for\nmost levels of first-order logic. The code has been used to build a\ncouple of other applications by now.\n\n<p> CLIB is layered, with higher layers becoming more\nspecialized. Lower levels take care of the scientifically\nuninteresting, but necessary services for production-quality efficient\nprograms, e.g. error handling, memory management, parsing of input,\netc. They should be useful for most programs. Higher level modules\nimplement shared and unshared terms, equations, clauses and related\nstuff.\n	
5013	E-xmms	2010-05-03 16:09:27	221	http://directory.fsf.org/project/E-xmms	http://www.xmission.com/~locutus/E-xmms/	Enlightenment applet for XMMS	E-xmms is a Enlightenment applet that interfaces\nwith XMMS. It will compare the previous and current states to\ndetermine if window painting should be done.\n	
5014	E-CELL	2010-05-03 16:09:27	221	http://directory.fsf.org/project/E-CELL	http://sourceforge.net/projects/ecell/	Software for cellular and biochemical modeling and simulation	E-Cell System is an object-oriented software suite\nfor modelling, simulation, and analysis of large scale complex systems\nsuch as biological cells. It allows many components, driven by\nmultiple algorithms with different timescales, to coexist. The core\nlibrary is written in C++ with a Python binding, and frontend software\nuses Python.\n	
5015	DynamicProbes	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DynamicProbes	http://www-124.ibm.com/linux/projects/dprobes/	Debugger	Dynamic Probes (Dprobes) is a generic and\npervasive system debugging facility that will operate under the most\nextreme software conditions such as debugging a deep-rooted operating\nsystem problem in a live environment. \n\nDprobes allows the insertion of fully automated breakpoints or\nprobepoints anywhere in the system and user space. Each probepoint has\nan associated set of probe instructions that are interpreted when the\nprobe fires. These instructions allow memory and CPU registers to be\nexamined and altered using conditional logic. When the probe command\nterminates, prior to returning to the probed code, a syslog record may\nbe optionally generated.	
5016	DupeFinder	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DupeFinder	http://www.monsterden.net/software/dupefinder	Finds, moves, renames, and deletes duplicate files	' DupeFinder' locates, moves, renames, and deletes\nduplicate files in a directory structure. It's good both for users who\nhaven't kept their hard drives very well organized and need to do some\ncleaning to free space, and for users who like to keep lots of backup\ncopies of important data "just in case" something bad should happen.\n	
5017	Duo	2010-05-03 16:09:27	221	http://directory.fsf.org/project/Duo	http://www.sourceforge.net/projects/duo	Free version of &#39;Uno&#39;	'Duo' is a French version of the 'Uno' card\ngame. It's written in Python. You can play against 1, 2, or 3 computer\nplayers.\n	
5018	DrlFT	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DrlFT	http://repetae.net/john/computer/haskell/DrIFT/	Type sensitive preprocessor for Haskell	'DrIFT' is a type sensitive preprocessor for\nHaskell. It extracts type declarations and directives from modules and\napplies rules to them which generate code. The user can add new rules\nas required. 'DrIFT' automates instance derivation for classes that\naren't supported by the standard compilers.\n\n<P>In addition, instances can be produced in separate modules to that\ncontaining the type declaration. This lets instances be derived for a\ntype after the original module has been compiled. Simple utility\nfunctions can also be produced from a type.\n	
5019	DrScheme	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DrScheme	http://www.drscheme.org/	GUI Scheme development environment	'DrScheme' is a graphical environment for\ndeveloping programs using the Scheme, MzScheme, and MrEd programming\nlanguages. Features include source text highlighting of syntax and\nrun-time errors, support for multiple levels of Scheme from beginner\nto advanced, an algebraic stepper for the beginner language,\ninteractive and graphical static analysis, a graphical user interface\n(GUI) library, objects, threads, modules, exceptions, TCP/IP, regular\nexpressions, and filesystem support.\n	
5020	DrQueue	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DrQueue	http://www.drqueue.org/	Distributed rendering queue	Drqueue is a distributed rendering queue. It\nmanages jobs on a renderfarm. It supports Maya, Blender, and Bmrt\n(Renderman) out of the box, and can support any other renderer or\ncomputing task that can be handled via scripting.\n\n<P>The package has three tools: master, slave and drqman. The master\nacts as a server where tasks are stored and where computers running\nslaves report success or failure in executing tasks. The slaves run on\nevery node of the renderfarm. They report load average; if it is below\na set level, they are available for rendering and take the first task\nassigned by the master server. drqman is a GUI for controlling jobs\nand computers. \n	
5021	DrPython	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DrPython	http://drpython.sf.net/	Simple editor for Python development	DrPython is a highly customizable, simple, and\nclean editing environment for developing Python programs. It is\nintended primarily for use in schools, and is a tribute to DrScheme.\n	
5022	DrGenius	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DrGenius		Interactive geometry program and calculator 	Dr. Genius Refers to Geometric Exploration and\nNumeric Intuitive User System. It is a merge of two projects:\nDr. Geo and the Genius calculator.\n\nThe Genius Calculator is a multiple precision calculator with an\ninterpreted language, GEL, plus a large mathematical library written\nin GEL. Dr. Geo is a vector drawing software with mathematical\nconstraints- we call this "interactive geometry."	
5023	Dosage	2010-05-03 16:09:27	221	http://directory.fsf.org/project/Dosage	http://slipgate.za.net/dosage/	Tool for managing Web-based comic strips	'Dosage' keeps a local "mirror" of specific Web\ncomics, with various options for naming schemes and updating\noptions. It supports a recursive "catch-up" method, where it traverses\na comic by visiting previous comics and picking out the comics. An\never growing number of Web comics is available.\n	
5024	Doorman	2010-05-03 16:09:27	221	http://directory.fsf.org/project/Doorman	http://doorman.sourceforge.net/	&quot;Port-knocking&quot; listener daemon which helps users secure private servers	The Doorman is a "port-knocking" listener daemon\nwhich helps users secure private servers. It allows a Unix server to\nrun invisibly, with all TCP ports closed.\n	
5025	Doodle	2010-05-03 16:09:27	221	http://directory.fsf.org/project/Doodle	http://gnunet.org/doodle/	Desktop search engine	Doodle quickly searches the documents on a\ncomputer, then builds an index using meta-data contained in the\ndocuments and allows fast searches on the resulting database. It\nsupports approximate searches and full-text indexing, and comes with a\nlibrary for accessing the doodle database and making it easy to\nintegrate doodle's functionality into other applications or user\ninterfaces.\n\n<P>Users can keep the doodle database always up-to-date by updating\nthe database on-the-fly by using 'doodled' and 'fam' whenever files on\nthe system change. They can also build one doodle database for all\nusers on a multi-user system without compromising user privacy.\n	
5026	Dokeos	2010-05-03 16:09:27	221	http://directory.fsf.org/project/Dokeos	http://www.dokeos.com/	Light, flexible elearning and course management system	Dokeos is an elearning and course management web\napplication whose development is an international, collaborative\neffort. We have translations for 30 languages (in various stages of\ncompleteness). We focus on userfriendliness, simplicity, and\nconsistency. Dokeos has many tools and is light and flexible. Our 1.6\nrelease (planned June 2005) will make us more standard-compliant (W3C\nxhtml and css, SCORM import and export) and more modular (plugins,\ncode libraries).\n	
5027	DocFrac	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DocFrac	http://docfrac.sourceforge.net/	Converts documents between RTF, TXT, and HTML formats	'DocFrac' is a tool that converts documents from RTF\nto HTML and from HTML to RTF. It is useful for bulk document\nconversion and dynamic Web pages. It does not require a word processor\nto work.\n	
5028	DocBookXSLStylesheets	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DocBookXSLStylesheets	http://sourceforge.net/projects/docbook/	Stores content in a presentation neutral form	DocBook is an XML and SGML dialect that lets\nyou author and store document content in a presentation-neutral\nform that captures the logical structure of the content. Using the\nmodular DocBook stylesheets and related resources, you can transform,\nformat, and publish your DocBook content as HTML pages and PDF files,\nand in many other formats, including TeX, RTF, JavaHelp, UNIX man\npages, and TeXinfo. It is part of the DocBook Open Repository project.\n	
5029	Distribulator	2010-05-03 16:09:27	221	http://directory.fsf.org/project/Distribulator	http://sourceforge.net/projects/distribulator/	Command execution and file transfer utility 	'Distribulator' is an SSH-based command execution\nand file transfer utility that includes support for batch, console,\nand shell integration modes, multiple server environments, and\nauditing via syslog.\n	
5030	DireqCafe	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DireqCafe	http://akinimod.sourceforge.net/dc_web/	Software for running an Internet cafe	'DireqCafe' is a full featured and complete\nfree and open source Internet cafe system for use with the LTSP thin client\nsolution.\n	
5031	DirectoryAdministrator	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DirectoryAdministrator	http://diradmin.open-it.org/	Manages UNIX users and groups in an LDAP directory	Directory administrator is a tool to easily manage\nUNIX users and groups in an LDAP directory, corporate information,\naccess controls, and LDAP mail routing.\n	
5032	DirectFB	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DirectFB	http://www.directfb.org/	Is a hardware-accelerated graphics library.	'DirectFB' is a thin library that provides\ndevelopers with hardware graphics acceleration, input device handling\nand abstraction, an integrated windowing system with support for\ntranslucent windows and multiple display layers on top of the \nframebuffer device. It is a complete hardware abstraction layer with\nsoftware fallbacks for every graphics operation that is not supported\nby the underlying hardware.\n	
5033	DirList	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DirList	http://dirlist.sourceforge.net/	User directory system that runs as a CGI	DirList is a user directory system that runs as a\nCGI to serve up user lists, search for various user attributes, view\ntheir web sites, define personalised user attributes, and keep it all\nsynchronized automatically with the underlying operating system's user\ndatabase on periodic intervals with cron.\n	
5034	Diogene87	2010-05-03 16:09:27	221	http://directory.fsf.org/project/Diogene87	http://diogene87.org/		'Diogene87' is a powerful job scheduling system. It\nfeatures include: \n<pre>\n\n\t*central management:    jobs can be run on local or remote servers \n\t\t\t\t       (on TCP/IP networks)\n\t*jobs dependences:      jobs can wait for another to be terminated, \n                                started when an other is normally finished,\n\t\t\t\t or aborted\n        *start condition:       jobs can wait for a file-presence, a\n                                manual validation, or a specified time\n        *planning:              jobs can be planned at regular intervals\n\t*log of job activity:   output of jobs (on console) are logged\n \t*job monitoring:        a web interface controls job execution\n \t*statistics for job \n         duration:              minimum, maximum and average duration\n\t*resource control:      the job queue has a threshold for the \n\t\t\t\tlargest number of jobs that can run. The\n\t\t\t\tqueue can be manually opened or closed\n\t\t\t\tif resources are not available.\n</pre>\n	
5035	Diakonos	2010-05-03 16:09:27	221	http://directory.fsf.org/project/Diakonos	http://purepistos.net/diakonos	Console-based text editor	'Diakonos' is a console-based text editor. It\nfeatures bookmarking, regular expression searching, parsed ("smart")\nindentation, macro recording and playback, a multi-element clipboard,\nmulti-level undo, a customizable status line, customizable keyboard\nmapping, and customizable syntax highlighting.\n	
5036	DiaCanvas2	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DiaCanvas2	http://diacanvas.sourceforge.net/	Diagramming widget	DiaCanvas2 is a flexible diagramming widget based\non GnomeCanvas. It uses its own constraint solver to maintain object\nrelationships. It is Model/View/Controller-based and makes full use of\nGnomeCanvas' features, and can rotate/shear/resize/etc objects without\nrecalculating shapes. It includes export facilities for both\nGnomePrint and SVG.\n\nExcept for its look and feel, DiaCanvas is not related to the\ndiagramming tool DIA.	
5037	DevIL	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DevIL	http://openil.sourceforge.net	Simple image library	Developer's Image Library (DevIL) is a\ncross-platform image library utilizing a simple syntax to load, save,\nconvert, manipulate, filter, and display a variety of images with\nease. \n	
