#  file: owDevProjects2010-May.txt
#  package: owRawData
#  description of file/package:
#
#  This package includes raw data files from our database of objectweb project 
#  information generated from the list of projects gathered in May of 2010
#
#  Raw html data was inserted into database by running our java-based objectweb 
#  spidering program based on the libraries at ossmole.sf.net in our CVS tree.
#  This html data was then parsed and scraped to extract interesting facts.
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#
#  SELECT proj_unixname, dev_loginname, is_admin, position, date_collected, datasource_id
#  FROM ow_developer_projects
#  WHERE datasource_id=220
#  ORDER BY proj_unixname, dev_loginname
#
#  datasource_id = 220 is the May 2010 run on objectweb.

proj_unixname	dev_loginname	is_admin	position	date_collected	datasource_id
dream	leclercq	1	Developer	2010-05-03 15:30:05	220
dream	quema	1	Developer	2010-05-03 15:30:05	220
dream	rlenglet	0	Developer	2010-05-03 15:30:05	220
dream	rnaudin	1	Developer	2010-05-03 15:30:05	220
dryverl	asergey	0	Developer	2010-05-03 15:30:07	220
dryverl	rlenglet	1	Undefined	2010-05-03 15:30:07	220
dysoweb	afreret	0	Undefined	2010-05-03 15:30:09	220
dysoweb	cvergnaud	0	Developer	2010-05-03 15:30:09	220
dysoweb	donsez	0	Developer	2010-05-03 15:30:09	220
dysoweb	mgasco83	0	Developer	2010-05-03 15:30:09	220
dysoweb	pdubois	1	Undefined	2010-05-03 15:30:09	220
eaf	a_madl	1	Undefined	2010-05-03 15:30:12	220
easybeans	alex86	0	Developer	2010-05-03 15:30:14	220
easybeans	alitokmen	0	Developer	2010-05-03 15:30:14	220
easybeans	amrania	0	Developer	2010-05-03 15:30:14	220
easybeans	benoitf	1	Project Manager	2010-05-03 15:30:14	220
easybeans	bricardq	0	Developer	2010-05-03 15:30:14	220
easybeans	coqp	0	Developer	2010-05-03 15:30:14	220
easybeans	danesa	0	Developer	2010-05-03 15:30:14	220
easybeans	dr-alves	0	Developer	2010-05-03 15:30:14	220
easybeans	durieuxp	0	Developer	2010-05-03 15:30:14	220
easybeans	eyindanga	0	Developer	2010-05-03 15:30:14	220
easybeans	fornacif	0	Developer	2010-05-03 15:30:14	220
easybeans	gaellalire	0	Developer	2010-05-03 15:30:14	220
easybeans	jblais	0	Developer	2010-05-03 15:30:14	220
easybeans	jlegrand	0	Developer	2010-05-03 15:30:14	220
easybeans	joaninh	0	Developer	2010-05-03 15:30:14	220
easybeans	loris	0	Developer	2010-05-03 15:30:14	220
easybeans	loverad	0	Developer	2010-05-03 15:30:14	220
easybeans	mancelin	0	Developer	2010-05-03 15:30:14	220
easybeans	missonng	0	Developer	2010-05-03 15:30:14	220
easybeans	mleduque	0	Developer	2010-05-03 15:30:14	220
easybeans	ningzh	0	Developer	2010-05-03 15:30:14	220
easybeans	pelletib	0	Developer	2010-05-03 15:30:14	220
easybeans	pinheirg	0	Developer	2010-05-03 15:30:14	220
easybeans	renaultgu	0	Developer	2010-05-03 15:30:14	220
easybeans	sauthieg	1	Developer	2010-05-03 15:30:14	220
easybeans	sebastiend	0	Developer	2010-05-03 15:30:14	220
easybeans	souadnia21	0	Developer	2010-05-03 15:30:14	220
easybeans	strappab	0	Developer	2010-05-03 15:30:14	220
easybeans	studzine	0	Developer	2010-05-03 15:30:14	220
easybeans	vmichaud	0	Developer	2010-05-03 15:30:14	220
easybeans	zhouyue	0	Developer	2010-05-03 15:30:14	220
easywsdl	alouis	1	Developer	2010-05-03 15:30:17	220
easywsdl	cdeneux	0	Developer	2010-05-03 15:30:17	220
easywsdl	chamerling	1	Developer	2010-05-03 15:30:17	220
easywsdl	charles_casadei	0	Developer	2010-05-03 15:30:17	220
easywsdl	fgardes	0	Developer	2010-05-03 15:30:17	220
easywsdl	gblondelle	1	Developer	2010-05-03 15:30:17	220
easywsdl	jlesbegueries	0	Developer	2010-05-03 15:30:17	220
easywsdl	mbeldame	0	Developer	2010-05-03 15:30:17	220
easywsdl	mjambert	1	Developer	2010-05-03 15:30:17	220
easywsdl	nboissel	1	Project Manager	2010-05-03 15:30:17	220
easywsdl	nsalatge	1	Developer	2010-05-03 15:30:17	220
easywsdl	ofabre	1	Developer	2010-05-03 15:30:17	220
easywsdl	rnaudin	1	Developer	2010-05-03 15:30:17	220
easywsdl	tdejean	0	Developer	2010-05-03 15:30:17	220
eclipse-update	andrei	1	Undefined	2010-05-03 15:30:19	220
eclipse-update	benoitf	1	Undefined	2010-05-03 15:30:19	220
eclipse-update	ebruneton	1	Undefined	2010-05-03 15:30:19	220
eclipse-update	gmohr	1	Developer	2010-05-03 15:30:19	220
eclipse-update	moghrabi	1	Undefined	2010-05-03 15:30:19	220
eclipse-update	riase	0	Undefined	2010-05-03 15:30:19	220
eclipse-update	sauthieg	1	Undefined	2010-05-03 15:30:19	220
edemos	a_madl	1	Project Manager	2010-05-03 15:30:22	220
enhydra	a_madl	1	Project Manager	2010-05-03 15:30:25	220
enusmv	kayliu	1	Undefined	2010-05-03 15:30:27	220
epaf	loveofcsdt	1	Undefined	2010-05-03 15:30:30	220
exoplatform	andreyparfonov	0	Developer	2010-05-03 15:30:33	220
exoplatform	benjmestrallet	1	Project Manager	2010-05-03 15:30:33	220
exoplatform	bergschlos	0	Developer	2010-05-03 15:30:33	220
exoplatform	brice	1	Developer	2010-05-03 15:30:33	220
exoplatform	congnguyen	1	Undefined	2010-05-03 15:30:33	220
exoplatform	davidedc	0	Developer	2010-05-03 15:30:33	220
exoplatform	dungln	1	Developer	2010-05-03 15:30:33	220
exoplatform	essobedo	1	Project Manager	2010-05-03 15:30:33	220
exoplatform	exo	0	Developer	2010-05-03 15:30:33	220
exoplatform	fichatel	1	Project Manager	2010-05-03 15:30:33	220
exoplatform	francesm	0	Developer	2010-05-03 15:30:33	220
exoplatform	geaz	1	Developer	2010-05-03 15:30:33	220
exoplatform	hainguyen	0	Developer	2010-05-03 15:30:33	220
exoplatform	hunghoang	0	Developer	2010-05-03 15:30:33	220
exoplatform	kito99	0	Developer	2010-05-03 15:30:33	220
exoplatform	ksm	0	Undefined	2010-05-03 15:30:33	220
exoplatform	lapnguyen	1	Undefined	2010-05-03 15:30:33	220
exoplatform	lautarul	0	Developer	2010-05-03 15:30:33	220
exoplatform	lesya_metelya	0	Tester	2010-05-03 15:30:33	220
exoplatform	makis	0	Undefined	2010-05-03 15:30:33	220
exoplatform	manhdung	0	Developer	2010-05-03 15:30:33	220
exoplatform	minhdv	0	Developer	2010-05-03 15:30:33	220
exoplatform	minhnguyen	0	Tester	2010-05-03 15:30:33	220
exoplatform	namphunghai	0	Developer	2010-05-03 15:30:33	220
exoplatform	nqhungvn	0	Developer	2010-05-03 15:30:33	220
exoplatform	onurbacak	0	Undefined	2010-05-03 15:30:33	220
exoplatform	paristot	1	Developer	2010-05-03 15:30:33	220
exoplatform	peterit	1	Developer	2010-05-03 15:30:33	220
exoplatform	phunguyen	0	Developer	2010-05-03 15:30:33	220
exoplatform	plamarque	1	Unix Admin	2010-05-03 15:30:33	220
exoplatform	pnedonosko	1	Undefined	2010-05-03 15:30:33	220
exoplatform	rainf0x	0	Undefined	2010-05-03 15:30:33	220
exoplatform	songjy	0	Developer	2010-05-03 15:30:33	220
exoplatform	sunman	0	Developer	2010-05-03 15:30:33	220
exoplatform	tgrall	1	Undefined	2010-05-03 15:30:33	220
exoplatform	thuynguyen	0	Developer	2010-05-03 15:30:33	220
exoplatform	trongtran	0	Developer	2010-05-03 15:30:33	220
exoplatform	tuanpham	0	Developer	2010-05-03 15:30:33	220
exoplatform	tuduy	0	Developer	2010-05-03 15:30:33	220
exoplatform	tungnguyen	0	Developer	2010-05-03 15:30:33	220
exoplatform	tungthanh	0	Developer	2010-05-03 15:30:33	220
exoplatform	vietlongnguyen	0	Tester	2010-05-03 15:30:33	220
exoplatform	vitalka	0	Developer	2010-05-03 15:30:33	220
exoplatform	xiayl	0	Developer	2010-05-03 15:30:33	220
federid	cdangerville	0	Tester	2010-05-03 15:30:36	220
federid	cgravier	0	Developer	2010-05-03 15:30:36	220
