#  file: fsfProjectRequirements2010-May.txt
#  package: fsfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of Free Software 
#  Foundation project information generated from the list of projects gathered 
#  in 2010-May
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#  
#  SELECT pi.proj_num, p.proj_unixname, pi.requirement, pi.requirement_type, pi.datasource_id 
#  FROM fsf_project_requirements pi, fsf_projects p 
#  WHERE p.proj_num = pi.proj_num AND pi.datasource_id=221 
#  ORDER BY p.proj_unixname, pi.requirement
#
#  datasource_id = 221 is the 2010-May collection from FSF.
proj_num	proj_unixname	requirement	requirement_type	datasource_id
3745	ayttm	Pspell	Weak Prerequisite	221
3744	b	Perl; Web server than can run Perl scripts; XML	Use Requirement	221
3743	b2evolution	MySQL	Use Requirement	221
3743	b2evolution	PHP	Use Requirement	221
3742	b4step	jpeglib 6b	Use Requirement	221
3742	b4step	libpng 1.0.3	Use Requirement	221
3742	b4step	libungif 4.1.0	Use Requirement	221
3742	b4step	MesaGL	Weak Prerequisite	221
3742	b4step	xpm library 3.4k	Use Requirement	221
3741	babylon	Java	Use Requirement	221
3740	backup2l	cdlabelgen	Weak Prerequisite	221
3740	backup2l	cron	Weak Prerequisite	221
3740	backup2l	findutils	Use Requirement	221
3740	backup2l	tar	Use Requirement	221
3740	backup2l	textutils	Use Requirement	221
5193	Backuper	cdrtools 2.0 or later	Use Requirement	221
5193	Backuper	Config::Tiny	Use Requirement	221
5193	Backuper	Digest::MD5	Use Requirement	221
5193	Backuper	dvd+rw-tools 5.x	for DVD backups	221
5193	Backuper	File::Path	Use Requirement	221
5193	Backuper	GNU tar	Use Requirement	221
5193	Backuper	gzip	Use Requirement	221
5193	Backuper	IO::File	Use Requirement	221
5193	Backuper	Mail::Sender	Use Requirement	221
5193	Backuper	Perl	Use Requirement	221
3738	backuppc	Apache	Use Requirement	221
3738	backuppc	File::RsyncP	for using rsync	221
3738	backuppc	Samba *or* tar over ssh/rsh/nfs *or* rsync.	Use Requirement	221
3736	bagelview	cmake	Build Prerequisite	221
3736	bagelview	freeglut	Use Requirement	221
3736	bagelview	gcc	Build Prerequisite	221
3736	bagelview	make	Build Prerequisite	221
3734	bakery	Gnomemm	Use Requirement	221
3734	bakery	Gtkmm	Use Requirement	221
3734	bakery	Xerces-C++	XML parser	221
3732	balazarbrothers	Soya 3D engine	Use Requirement	221
3731	balsa	gnome-print-devel	Weak Prerequisite	221
3731	balsa	libesmtp	Use Requirement	221
3731	balsa	libpspell	Use Requirement	221
3731	balsa	libtool	Source Requirement	221
3731	balsa	pspell-devel	Build Prerequisite	221
5192	BananaPos		Use Requirement	221
5192	BananaPos	gcc 2.96 or later	Build Prerequisite	221
5192	BananaPos	Gnome	Use Requirement	221
5192	BananaPos	GNU autoconf	Build Prerequisite	221
5192	BananaPos	GNU automake	Build Prerequisite	221
5192	BananaPos	gtk+	1.2.x recommended	221
5192	BananaPos	gtk--	1.2.x recommended	221
5192	BananaPos	MySQL	Use Requirement	221
3730	bandwidthd	libgl	Use Requirement	221
3730	bandwidthd	libpcap	Use Requirement	221
3730	bandwidthd	linpng	Use Requirement	221
3728	banner	glibc	Build Prerequisite	221
5191	BannerFilter	Perl	Use Requirement	221
5191	BannerFilter	Squid proxy server	Use Requirement	221
3726	baobob	libgconf2-dev	Build Prerequisite	221
3726	baobob	libgnomeui-dev	Build Prerequisite	221
3726	baobob	libgnomevfs2-dev	Build Prerequisite	221
3726	baobob	libgtk2.0-dev	&gt;= 2.6.0	221
3726	baobob	libgtop2-dev	&gt;= 2.10.0	221
3725	bar	gzip	Use Requirement	221
5216	BAR	PostGres	Use Requirement	221
5216	BAR	Python	Use Requirement	221
3725	bar	tar 1.15	Use Requirement	221
3724	barbie	PyGame	Use Requirement	221
5188	Basilic	Apache	Use Requirement	221
5188	Basilic	MySQL	Use Requirement	221
5188	Basilic	PHP 4	Use Requirement	221
5187	Batchput	Python	Use Requirement	221
3713	batemail	Perl	Use Requirement	221
3711	battstat	GNOME	Use Requirement	221
3710	bayonne	ccaudio	Use Requirement	221
3710	bayonne	ccrtp	Use Requirement	221
3710	bayonne	ccscript	Use Requirement	221
3710	bayonne	Common C++	Use Requirement	221
3710	bayonne	libhoard	Weak Prerequisite	221
3710	bayonne	libvpb2	Weak Prerequisite	221
3710	bayonne	libxml2	Use Requirement	221
3710	bayonne	openh323	Weak Prerequisite	221
3710	bayonne	telephony drivers	Weak Prerequisite	221
5215	BBBike	Perl	Use Requirement	221
5215	BBBike	Tk	Use Requirement	221
5213	BBrun	BlackBox	Use Requirement	221
3706	bcfg2	http://www.bcfg2.org/wiki/Prereqs	Use Requirement	221
3705	bchunk	cdrecord	Use Requirement	221
3704	beacon	aspell	for spell checking	221
3704	beacon	cron	for bulk newsletters	221
3704	beacon	GDlib 2.0 or later	Source Requirement	221
3704	beacon	PHP 4.x	Use Requirement	221
3703	beancounter	MySQL *or* PostgreSQL *or* SQLite	Use Requirement	221
3703	beancounter	Perl	Use Requirement	221
3702	beast	glib 2.4	Build Prerequisite	221
3702	beast	GnomeCanvas	Build Prerequisite	221
3702	beast	Gtk+-2.4	Build Prerequisite	221
3702	beast	Guile-1.6	Build Prerequisite	221
3702	beast	MAD	Build Prerequisite	221
3702	beast	Ogg/Vorbis	Build Prerequisite	221
3696	bffft	OFFT	Use Requirement	221
5210	BHL	Emacs	Use Requirement	221
5183	Bib2html	File::Basename	Use Requirement	221
5183	Bib2html	File::Path	Use Requirement	221
5183	Bib2html	File::Spec	Use Requirement	221
5183	Bib2html	Getopt::Long	Use Requirement	221
3691	bib2html	Perl	Use Requirement	221
5183	Bib2html	Perl	Use Requirement	221
5183	Bib2html	Pod::Usage	Use Requirement	221
3689	biblos	Qt	Build Prerequisite	221
5182	BibShelf	gtkmm 2.4 or later	Use Requirement	221
5182	BibShelf	libxml++ 1.0 or later	Use Requirement	221
5181	BidMonkey	Perl	Use Requirement	221
3687	bie	Ant	Build Prerequisite	221
3687	bie	Java 1.4	Use Requirement	221
5208	BIF	Apache	Use Requirement	221
5208	BIF	PHP 4.1 or later	Use Requirement	221
3683	bigbrotherdatabase	Emacs	Build Prerequisite	221
3683	bigbrotherdatabase	Emacs v. 19.34 or later	Use Requirement	221
3683	bigbrotherdatabase	Gnus	Weak Prerequisite	221
3683	bigbrotherdatabase	gnuserv	Weak Prerequisite	221
3683	bigbrotherdatabase	Reportmail	Weak Prerequisite	221
3683	bigbrotherdatabase	VM	Weak Prerequisite	221
3683	bigbrotherdatabase	XEmacs v. 19.16 or later	Use Requirement	221
3682	biggles	GNU plotutils 2.4.1	Use Requirement	221
3682	biggles	numerical Python	http://numpy.sourceforge.net/	221
3682	biggles	Python 1.5.2 or later	Use Requirement	221
3680	bigwig	Apache 1.3 or later with dynamic module support en	Build Prerequisite	221
3680	bigwig	libwww library	for compile-time lexical inclusion or get/post	221
5207	BINS	ImageMagick	Use Requirement	221
5207	BINS	jpegtran	to rotate images	221
5207	BINS	Perl	see home page for list of required modules	221
5177	BioMail	Perl; Perl modules LWP::Simple and Mail::Mailer	Use Requirement	221
5205	BIRT	Qt 3.2.x or later	Use Requirement	221
5176	Bit-Vector	ANSI C compiler	Use Requirement	221
5176	Bit-Vector	Carp::Clan 5.000 or later	Use Requirement	221
5176	Bit-Vector	Perl 5.000 or later	Use Requirement	221
3670	bitlife	Python 2.2 with Numeric and Pygame Extensions	Python version	221
3670	bitlife	xscreensaver	for C version	221
3669	bjsko	Freetype	Build Prerequisite	221
3669	bjsko	OpenAI	Build Prerequisite	221
3669	bjsko	SDL	Build Prerequisite	221
5204	BKchem	Pmw	Use Requirement	221
5204	BKchem	Python	Use Requirement	221
5204	BKchem	Python imaging library	Weak Prerequisite	221
3668	blackarts	Perl	Use Requirement	221
3668	blackarts	Perl MailTools	Use Requirement	221
5175	BlackHole	qmail	Use Requirement	221
5174	Blam	GConf 2.4	Use Requirement	221
5174	Blam	Gecko 0.6	Use Requirement	221
5174	Blam	GTK+ 2.2 or later	Use Requirement	221
5174	Blam	gtk-sharp 1.0	Use Requirement	221
5174	Blam	Mono 1.0	Use Requirement	221
5173	Blame	rcs	Use Requirement	221
3666	blender	OpenGL	Use Requirement	221
3664	blib	and/or aalib	Weak Prerequisite	221
3664	blib	DirectFB	Weak Prerequisite	221
3664	blib	glib 2.0	Use Requirement	221
3664	blib	GTK+-2.0	Weak Prerequisite	221
3663	blinkensim	blib 1.1.2 or later	Build Prerequisite	221
3663	blinkensim	blinkenthemes	Use Requirement	221
3663	blinkensim	pkg-config	Use Requirement	221
3662	blinkentools	blib	Use Requirement	221
3662	blinkentools	libmng	for MNG animations	221
5172	BlockIt	Snort	Use Requirement	221
5203	BLOG-CMS	4.1. *or* SQLite	Use Requirement	221
5203	BLOG-CMS	MySQL 4.0	Use Requirement	221
5203	BLOG-CMS	PHP 4.0.6 or later	Use Requirement	221
3658	blq	Perl	Use Requirement	221
3655	bluedot	Server that can run custom Perl CGI scripts	Use Requirement	221
3654	bluefish	GTK	Use Requirement	221
3651	blwm	autoconf	Build Prerequisite	221
3651	blwm	automake	Build Prerequisite	221
3651	blwm	bison	Build Prerequisite	221
3651	blwm	flex	Build Prerequisite	221
5202	BMI	xdialog	Use Requirement	221
3650	boa	GNU make	Build Prerequisite	221
3650	boa	lex	Build Prerequisite	221
3650	boa	yacc	Build Prerequisite	221
3649	board-tnk	Server with PHP3/4 enabled; a MySQL database	Use Requirement	221
5169	BoboBot	libSDL	Use Requirement	221
5169	BoboBot	SDL_mixer	Use Requirement	221
3648	bobotpp	Guile Scheme version 1.5.6+ or 1.6.x	Build Prerequisite	221
3647	bochs	bximage	Weak Prerequisite	221
3647	bochs	vgabios	Use Requirement	221
3647	bochs	xfree86 *or* libncurses	Build Prerequisite	221
3642	bond	bonddb	Use Requirement	221
3642	bond	glib 2.2.0	Use Requirement	221
3642	bond	GTK+ 2.2.0	Use Requirement	221
3642	bond	libxml 2.0.0	Use Requirement	221
3642	bond	PostGreSQL 7.3	Use Requirement	221
3641	bonddb	bison	Use Requirement	221
3641	bonddb	glib	Use Requirement	221
3641	bonddb	PostgreSQL 7.0 or later	Use Requirement	221
3640	bonfire		Use Requirement	221
3640	bonfire	beagle &gt;= 0.12	Use Requirement	221
3640	bonfire	GDL &gt;= 0.6	optional	221
3640	bonfire	gnome 2.12.x	gnome-vfs (Use Requirement	221
3640	bonfire	gstreamer &gt;=0.8.0	Use Requirement	221
3640	bonfire	Hal &gt;= 0.50	Use Requirement	221
3640	bonfire	kernel &gt;= 2.6.13	Use Requirement	221
3640	bonfire	nautilus-cd-burner	Use Requirement	221
3640	bonfire	totem)	Use Requirement	221
3639	bonsai	MySQL	Use Requirement	221
3639	bonsai	Perl	Use Requirement	221
3638	boodler	ALSA	Build Prerequisite	221
3638	boodler	Boodler sound library	http://www.eblong.com/zarf/boodler/boodler-snd-021	221
3638	boodler	either the OSS sound driver interface *or* the ALS	EsounD	221
3638	boodler	ESD	Build Prerequisite	221
3638	boodler	or CoreAudio header files	as appropriate	221
3638	boodler	OSS	Build Prerequisite	221
3638	boodler	Python 1.5.2 or later	Use Requirement	221
3637	booh	ImageMagick	Use Requirement	221
3637	booh	mencoder	Weak Prerequisite	221
3637	booh	ruby-gnome2	Use Requirement	221
3637	booh	transcode	Weak Prerequisite	221
3636	bookblog	Web server that can run CGI scripts	Use Requirement	221
3635	bookcase	KDE 3.1 or later	Use Requirement	221
3635	bookcase	libxml2 2.2.1 or later	Use Requirement	221
3635	bookcase	libxslt 1.0.19 or later	Use Requirement	221
3635	bookcase	Qt 3.1 or later	Use Requirement	221
3634	bookland	Python	Use Requirement	221
5167	Bookmark4U	Apache 1.3.x or later	Use Requirement	221
5167	Bookmark4U	MySQL 3.2x or later	Use Requirement	221
5167	Bookmark4U	PHP 4.0 or later	Use Requirement	221
3633	bookmarker	Apache	Use Requirement	221
3633	bookmarker	MySQL *or* PostGreSQL	Use Requirement	221
3633	bookmarker	PHP	Use Requirement	221
3629	boot-up_manager	gksu	Use Requirement	221
3629	boot-up_manager	libglib-perl	&gt;= 1.100-1	221
3629	boot-up_manager	libgtk2-gladexml-perl	Use Requirement	221
3629	boot-up_manager	libgtk2-perl	&gt;=1.100-1	221
3629	boot-up_manager	liblocale-gettext-perl	Use Requirement	221
3629	boot-up_manager	perl	Use Requirement	221
3628	bootstrapper	autoconf	Source Requirement	221
3628	bootstrapper	automake	Source Requirement	221
3628	bootstrapper	Bourne shell	Source Requirement	221
3628	bootstrapper	libtool	Source Requirement	221
3628	bootstrapper	Perl	Use Requirement	221
5170	BoPHP	BossOgg	Use Requirement	221
5170	BoPHP	libao 0.8.3 or later	Build Prerequisite	221
5170	BoPHP	libcddb 0.9.4 and libcdparanoia 3.9.8	both to compile the ripper	221
5170	BoPHP	libflac 1.1.0	for Flac support	221
5170	BoPHP	libid3 3.8.3	for id3/mp3 metadata support	221
5170	BoPHP	libmad 0.15	for MP3 support	221
5170	BoPHP	libvorbis/libvorbisfile 1.0	for Ogg Vorbis support	221
5170	BoPHP	Pysqlite 0.4.3 or later	Build Prerequisite	221
5170	BoPHP	Python 2.2 or later	Build Prerequisite	221
5170	BoPHP	Sqlite 2.8.3 or later	Build Prerequisite	221
3627	bosco	PEAR db	Use Requirement	221
3627	bosco	PHP 4.2 or later	Use Requirement	221
3623	bots	python; easy_install; turbogears	Use Requirement	221
3621	bpmdj	mpg123 0.59r	Use Requirement	221
3621	bpmdj	qt2.3.2	Use Requirement	221
3621	bpmdj	qt2.3.2-designer	Build Prerequisite	221
3620	bpquotes	mod_rewrite	Use Requirement	221
3620	bpquotes	MySQL	Use Requirement	221
3620	bpquotes	PHP	Use Requirement	221
3617	breeze	gcc 2.95 or later	Build Prerequisite	221
3617	breeze	glibc 2.1 or later	Use Requirement	221
3617	breeze	GNU make	Build Prerequisite	221
3617	breeze	Linux kernel 2.2.0 or later	Use Requirement	221
5166	BrickOut	libSDL	Use Requirement	221
5166	BrickOut	SDL_mixer	Use Requirement	221
3615	brikx	SDL	Build Prerequisite	221
3613	brinance	Perl 5.6.1	Use Requirement	221
3612	brl	a servlet engine that supports Servlet API 2.1 or 	Use Requirement	221
3612	brl	Kawa 1.6.70	Build Prerequisite	221
3606	btn4ws.pl	gimp 1.2.3 or later	Use Requirement	221
3606	btn4ws.pl	Perl 5.6.1 or later	Use Requirement	221
3605	bubblegum	libmd	Weak Prerequisite	221
3604	buecherwurm	Apache PHP MySQL	Use Requirement	221
5164	Bug-A-Boo	tdbengine	Use Requirement	221
3603	bugbuddy	gdb	for acquiring stack traces	221
3603	bugbuddy	gnome-libs	1.2.0 or higher	221
3603	bugbuddy	libglade	0.14 or higher	221
3602	bugdar	MySQL 4.1 or higher	Use Requirement	221
3602	bugdar	PHP 4.1.0 or higher	Use Requirement	221
5163	BugPort	MySQL 4.x orlater	Use Requirement	221
5163	BugPort	PHP 4.3 or later	Use Requirement	221
5162	BugSquish	libSDL	Use Requirement	221
5162	BugSquish	SDL_image	Use Requirement	221
5162	BugSquish	SDL_mixer	Use Requirement	221
3600	bugtrack	DBI compliant database	Use Requirement	221
3599	bugzilla	MySQL 3.23.41 or later	Use Requirement	221
3599	bugzilla	Perl 5.6.1 or later	Use Requirement	221
5161	BuildBot	CVSToys	Weak Prerequisite	221
5161	BuildBot	Python 2.2 or later	Use Requirement	221
5161	BuildBot	Twisted 1.3.0 or later	for builmaster and buildslaves	221
3598	buildtool	TeXinfo	to build the info documentation	221
5160	BulkWatch	sendmail	Use Requirement	221
5159	Bulldog	gcc 2.95.3 or later	Source Requirement	221
5159	Bulldog	iptables/ipchains	Use Requirement	221
5159	Bulldog	libpcap	Use Requirement	221
5159	Bulldog	libresolv	Use Requirement	221
5159	Bulldog	wget	to download the DNS database	221
3596	bup	bash	Use Requirement	221
3595	burnCDDA	CDRDAO	Use Requirement	221
3595	burnCDDA	cdrtools	Use Requirement	221
3595	burnCDDA	Dialog	Use Requirement	221
3595	burnCDDA	mp3_check	Weak Prerequisite	221
3595	burnCDDA	mpg123	Use Requirement	221
3595	burnCDDA	Normalize	Weak Prerequisite	221
3595	burnCDDA	SoX	Weak Prerequisite	221
3595	burnCDDA	vorbis-tools	Use Requirement	221
3594	burncenter	cdda2wav	Use Requirement	221
3594	burncenter	cdrecord	Use Requirement	221
3594	burncenter	mkisofs	Use Requirement	221
3592	busynode	rwhod	Use Requirement	221
5157	Bygfoot	Freetype 2	Build Prerequisite	221
5157	Bygfoot	GLib	Use Requirement	221
5157	Bygfoot	GTK+2	Use Requirement	221
5157	Bygfoot	Pango	Build Prerequisite	221
5157	Bygfoot	Pkg-config	Build Prerequisite	221
5197	BZFlag	gl	Build Prerequisite	221
5197	BZFlag	glu	Build Prerequisite	221
5197	BZFlag	libadns	Weak Prerequisite	221
5197	BZFlag	libcurl	Weak Prerequisite	221
5197	BZFlag	libsdl	Weak Prerequisite	221
5197	BZFlag	ncurses	Weak Prerequisite	221
5197	BZFlag	OpenGL	Use Requirement	221
5197	BZFlag	xlibs	Build Prerequisite	221
5155	C-Mix	autoconf	to modify &#39;configure&#39; scripts	221
5155	C-Mix	bison	Source Requirement	221
5155	C-Mix	flex	Source Requirement	221
5155	C-Mix	gcc 2.8.1 *or* egcs	Use Requirement	221
5155	C-Mix	make	Use Requirement	221
5155	C-Mix	Perl	creating some of the autogenerated C++ source file	221
3586	c2hs	Cabal 1.0.1 or later	1.0 does not work	221
3586	c2hs	ghc 6.0 or later	Use Requirement	221
3584	c2lib	cdoc	for rebuilding the manpages	221
3582	cacti	MySQL 3.23 or later	Use Requirement	221
3582	cacti	Net-SNMP UCD-SNMP 4.2	for SNMP support	221
3582	cacti	PHP 4.1 or later	Use Requirement	221
3582	cacti	rrdtool 1.0.25 or later	Use Requirement	221
3581	cadaver	libxml2	Weak Prerequisite	221
3581	cadaver	neon	Weak Prerequisite	221
3580	cage	libcap	Weak Prerequisite	221
3578	calamaris	perl 5	author recommends 5.005_03 or later	221
3577	calc	gcc	Weak Prerequisite	221
3577	calc	readline	Weak Prerequisite	221
5121	CalcChecksum	KDE 3.1 or later	Use Requirement	221
5121	CalcChecksum	Qt 3.1 or later	Use Requirement	221
3575	calcoo	GTK+ 1.2 or later	Use Requirement	221
3571	cals2tiff	C compiler	Build Prerequisite	221
3570	camE	giblib	Source Requirement	221
3570	camE	imlib2	Weak Prerequisite	221
5120	CamlTemplate	findlib	Use Requirement	221
5120	CamlTemplate	make	Use Requirement	221
5120	CamlTemplate	Objective Caml 3.07 or later	Use Requirement	221
5120	CamlTemplate	PCRE-Ocaml	Use Requirement	221
3568	campsite	Apache	Use Requirement	221
3568	campsite	bash	Build Prerequisite	221
3568	campsite	FreeBSD	Use Requirement	221
3568	campsite	G++	Build Prerequisite	221
3568	campsite	GD	Use Requirement	221
3568	campsite	GNU/Linux	Use Requirement	221
3568	campsite	Imagemagick	Use Requirement	221
3568	campsite	MySQL	Use Requirement	221
3568	campsite	PHP	Use Requirement	221
3567	camserv	Video4Linux	Use Requirement	221
3566	camsource	jpeglib	Use Requirement	221
3566	camsource	libxml	Use Requirement	221
3565	cantus	GNOME-libs 1.2.8 or later	Use Requirement	221
3565	cantus	GTK 1.2.3 or later	Use Requirement	221
3565	cantus	gtkmm 2.4 or later	Build Prerequisite	221
3565	cantus	libglademm2.0.1 or later	Build Prerequisite	221
3565	cantus	libogg	Weak Prerequisite	221
3565	cantus	libvorbis	both for Ogg Vorbis support	221
5117	Carp-Clan	Perl 5.005_03 or later	Use Requirement	221
5116	Caspar	Docbook DSSSL	all for typesetting	221
5116	Caspar	Ghostscript	Weak Prerequisite	221
5116	Caspar	Jade	Weak Prerequisite	221
5116	Caspar	LaTeX	Weak Prerequisite	221
5116	Caspar	W3M	Weak Prerequisite	221
3560	catase	PostGreSQL	Use Requirement	221
3558	cats2procmailrc	Perl	Use Requirement	221
3558	cats2procmailrc	procmail	Use Requirement	221
3557	cave	ncurses	Use Requirement	221
3556	cbMySQL	MySQl	Use Requirement	221
3556	cbMySQL	PHP	Use Requirement	221
3552	ccbuild	flex 2.5.31 or later	Build Prerequisite	221
3552	ccbuild	g++ 3.4 or higher	Build Prerequisite	221
3551	cce-interact	MySQL	Use Requirement	221
3551	cce-interact	PHP	Use Requirement	221
3548	ccrtp	GNU Common C++	Build Prerequisite	221
3545	ccscript	Common C++	Use Requirement	221
3543	ccvssh	OpenSSL	Build Prerequisite	221
3543	ccvssh	stunnel	on the server side	221
3542	cdargs	ncurses	Use Requirement	221
3540	cdcd	available from http://sourceforge.net/projects/lib	Use Requirement	221
3540	cdcd	GNU Readline	Weak Prerequisite	221
3540	cdcd	libcdaudio	Use Requirement	221
3537	cdparanoia	CDDA capable CDROM drive	Use Requirement	221
3536	cdrdao	Gimp toolkit gtk+-1.2.8	Weak Prerequisite	221
3536	cdrdao	PCCTS 1.33	http://www.polhode.com/pccts.html	221
3536	cdrdao	recent Gnome libraries	e.g. gnome-libs-1.2.3	221
3533	cdrtoolsdvdextensions	cdrtools	Use Requirement	221
5152	CE	make	Build Prerequisite	221
5115	Cedar	Python 2.3 or later	Use Requirement	221
3529	centerICQ	ncurses	Use Requirement	221
3528	cereal	docbook-utils supporting DocBook XML V4.1.2 0.6.13	Weak Prerequisite	221
3528	cereal	gcc 3.3.2 orlater	Build Prerequisite	221
3528	cereal	GNU Autoconf 2.57 or later	Weak Prerequisite	221
3528	cereal	GNU automake 1.7.8 or later	Weak Prerequisite	221
3528	cereal	GNU Bison 1.875 or later	Weak Prerequisite	221
3528	cereal	KDE 3 with devel libs	3.1.4 or later	221
3528	cereal	libxml2 with devel libs	2.5.11 or later	221
3528	cereal	transfig 3.2.4 or later	Weak Prerequisite	221
3527	cerebral_procreation	gcc	Weak Prerequisite	221
3527	cerebral_procreation	Perl	Use Requirement	221
3527	cerebral_procreation	Useful.pm	http://www.lgrinberg.org/q.pl?q=useful	221
3526	cervisia	CVS &gt;= 1.10	Use Requirement	221
3526	cervisia	kdelibs 2.0	Build Prerequisite	221
3526	cervisia	Qt 2.2.x	Build Prerequisite	221
5151	CFClient	crossfire	Use Requirement	221
5151	CFClient	Gtk-dev	Source Requirement	221
5151	CFClient	xpmlib	Source Requirement	221
5150	CFDG	flex	Use Requirement	221
5150	CFDG	gd graphics library	Use Requirement	221
5150	CFDG	yacc *or* bison	Use Requirement	221
3524	cflow	Emacs	Weak Prerequisite	221
5114	Cflow	one or more of argus/flow-tools/lfapd/cflowd2x	Use Requirement	221
5114	Cflow	Perl 5	Use Requirement	221
3522	cfs-el	Emacs	Use Requirement	221
3521	cfv	Python 1.6 or later	Use Requirement	221
3521	cfv	Python Imaging Library	Build Prerequisite	221
3521	cfv	python-fscksum	Build Prerequisite	221
5148	CGI-Cache	Cache::Cache	Build Prerequisite	221
5147	CGI-Irc	Ability to run CGI scripts with Perl 5.004 or late	Use Requirement	221
3518	cgicc	ANSI-compliant C++ compiler	Use Requirement	221
3518	cgicc	such as gcc	Use Requirement	221
3518	cgicc	supporting the C++ standard template lib.	Use Requirement	221
3514	cgixx	GCC 3.x or standards compliant C++ compiler	Use Requirement	221
3514	cgixx	Web server with CGI 1.x	Use Requirement	221
3513	cgoban	autoconfig	Build Prerequisite	221
3513	cgoban	imagemagick	Weak Prerequisite	221
3513	cgoban	netpbm	Weak Prerequisite	221
3513	cgoban	xlib6g	Use Requirement	221
3512	chaco	libc	Use Requirement	221
3510	changedfiles	libfget	Use Requirement	221
3508	changesuffix	Perl 5	Use Requirement	221
3507	changetrack	Mail::Sendmail	Weak Prerequisite	221
3507	changetrack	Perl	5.0 or later	221
3506	chaosircd	Open SSL 0.9.7c	Weak Prerequisite	221
3505	character_entry_toolkit	Tcl/Tk 8.3 or later with Iwidgets library	Use Requirement	221
5113	Charlemagne	CLISP	Use Requirement	221
5113	Charlemagne	Python 2.x	Use Requirement	221
3504	chars	cron	Use Requirement	221
3504	chars	gawk	Use Requirement	221
3504	chars	lynx	Use Requirement	221
3503	chart	Emacs	Weak Prerequisite	221
3503	chart	Guile	Use Requirement	221
3503	chart	GuileGtk	Use Requirement	221
3501	chbg	*one*	one is required- the other two are optional	221
3501	chbg	gdk-pixbuf library	Build Prerequisite	221
3501	chbg	GLIB libraries 1.2.x or later	Build Prerequisite	221
3501	chbg	GTK+ libraries version 1.2.x or later	Build Prerequisite	221
3501	chbg	ImageMagick	Weak Prerequisite	221
3501	chbg	Imlib2 library	Build Prerequisite	221
3501	chbg	libping	Build Prerequisite	221
3501	chbg	X11 libraries	R5 and R6 tested	221
3500	check	autoconf 2.13 or later	Build Prerequisite	221
3500	check	automake 1.4 or later	Build Prerequisite	221
3499	checkal	glib	Use Requirement	221
3499	checkal	sendmail	Use Requirement	221
5111	CheckBookTracker	GTK+	Build Prerequisite	221
5107	Checkbot	HTML::Parser 3.10	Use Requirement	221
5107	Checkbot	libwww-perl 5.50	Use Requirement	221
5107	Checkbot	Mail::Send	for sending mail	221
5107	Checkbot	Net::FTP 2.00	Use Requirement	221
5107	Checkbot	Perl 5.0 or later	author recommends 5.8	221
