#  file: sfRawDonorsData2009-Jun.txt
#  package: sfRawData2009-Jun
#  description of file/package:
#
#  This package includes raw data files from our database of Sourceforge project 
#  information generated from the list of projects gathered on 2009-Jun
#
#  Raw data was inserted into database by running the scripts:
#  parseHtmlDonorsSF.pl
#
#  This particular file includes raw "Donors" data for each project 
#  that shows this info on their SF project pages. (Not every project lists this 
#  information.)
#
#  Scripts & raw data available at http://ossmole.sourceforge.net
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (afterall we just spidered it ;).
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2008) SourceForge Available at: 
#  http://ossmole.sourceforge.net
#
#  SELECT * FROM `project_donors` WHERE datasource_id=172
#
#  description of columns:
#  proj_unixname: the name of the project at sourceforge (PK)
#  donor_id: the donor's name (PK)
#  date_collected: this is the date the data was inserted
#  datasource_id: when was this data gathered, and on which run? (PK)
proj_unixname	donor_id	datasource_id	date_collected
jgnash	mczapf	172	2009-06-11 22:24:02
jgnash	tjinkerson	172	2009-06-11 22:24:02
jgossipforum	Anonymous donor(s)	172	2009-06-11 22:24:02
jgraph	lindsayb	172	2009-06-11 22:24:02
jgraph	scapt	172	2009-06-11 22:24:02
jgraph	Anonymous donor(s)	172	2009-06-11 22:24:02
jicengine	Anonymous donor(s)	172	2009-06-11 22:24:04
jimm	Anonymous donor(s)	172	2009-06-11 22:24:05
jmac	bhamail	172	2009-06-11 22:24:10
jmemorize	kerrisian	172	2009-06-11 22:24:11
jmemorize	taligent	172	2009-06-11 22:24:11
jmemorize	doggan	172	2009-06-11 22:24:11
jmemorize	Anonymous donor(s)	172	2009-06-11 22:24:11
jmirc	Anonymous donor(s)	172	2009-06-11 22:24:12
jmri	jere_ingram	172	2009-06-11 22:24:12
jmri	w_cholmondeley	172	2009-06-11 22:24:12
jmri	djduchamp	172	2009-06-11 22:24:12
jmri	awilliamson	172	2009-06-11 22:24:12
jmri	wookey	172	2009-06-11 22:24:12
jmtf	Anonymous donor(s)	172	2009-06-11 22:24:13
jncomponents	thesponsor	172	2009-06-11 22:24:14
jode	robertito	172	2009-06-11 22:24:16
joelib	daendeleon	172	2009-06-11 22:24:17
jogre	Anonymous donor(s)	172	2009-06-11 22:24:17
joone	ollieg	172	2009-06-11 22:24:18
joone	ouimetco	172	2009-06-11 22:24:18
joone	dnovelli	172	2009-06-11 22:24:18
joone	sakisg	172	2009-06-11 22:24:18
joone	abdo_achkar	172	2009-06-11 22:24:18
jpersist	Anonymous donor(s)	172	2009-06-11 22:24:22
jpilot-db	Anonymous donor(s)	172	2009-06-11 22:24:22
jpodder	Anonymous donor(s)	172	2009-06-11 22:24:23
jpodder	dzone	172	2009-06-11 22:24:23
jpype	iamroderik	172	2009-06-11 22:24:25
jpype	mister_b	172	2009-06-11 22:24:25
jpype	atyutyunnik	172	2009-06-11 22:24:25
jpype	garrett1020	172	2009-06-11 22:24:25
jqemugui	Anonymous donor(s)	172	2009-06-11 22:24:25
jqql	wolvesled	172	2009-06-11 22:24:25
jrisk	henry54	172	2009-06-11 22:24:27
jrisk	ndjc	172	2009-06-11 22:24:27
jrisk	kyphilom	172	2009-06-11 22:24:27
jrisk	visualecho	172	2009-06-11 22:24:27
jrisk	Anonymous donor(s)	172	2009-06-11 22:24:27
jrobot	lelex54321	172	2009-06-11 22:24:27
jrobots	Anonymous donor(s)	172	2009-06-11 22:24:27
jsbrwsniff	van_koperen	172	2009-06-11 22:24:28
jsbsim	wysacre	172	2009-06-11 22:24:28
jsbsim	dpculp	172	2009-06-11 22:24:28
jsbsim	Anonymous donor(s)	172	2009-06-11 22:24:28
jsettings	Anonymous donor(s)	172	2009-06-11 22:24:31
jsholdem	Anonymous donor(s)	172	2009-06-11 22:24:32
jsmsirl	ronanbrowne	172	2009-06-11 22:24:33
jsmsirl	davidnolan	172	2009-06-11 22:24:33
jsshtunnel	Anonymous donor(s)	172	2009-06-11 22:24:36
jtds	nielsg	172	2009-06-11 22:24:38
jtds	Anonymous donor(s)	172	2009-06-11 22:24:38
jtemplates	Anonymous donor(s)	172	2009-06-11 22:24:39
jtidy	vlads	172	2009-06-11 22:24:39
jtransplant	bnblazer	172	2009-06-11 22:24:40
juice	Anonymous donor(s)	172	2009-06-11 22:24:41
juicereceiver	tgelee	172	2009-06-11 22:24:42
juicereceiver	chrisbloomfield	172	2009-06-11 22:24:42
juicereceiver	mvillal	172	2009-06-11 22:24:42
juicereceiver	abacab1965	172	2009-06-11 22:24:42
juicereceiver	goyenp	172	2009-06-11 22:24:42
junkmatcher	Anonymous donor(s)	172	2009-06-11 22:24:43
juno6	Anonymous donor(s)	172	2009-06-11 22:24:43
juploadr	Anonymous donor(s)	172	2009-06-11 22:24:43
juploadr	madinam	172	2009-06-11 22:24:43
juploadr	emerix	172	2009-06-11 22:24:43
juploadr	tomates	172	2009-06-11 22:24:43
juploadr	slauriere	172	2009-06-11 22:24:43
jvoicexml	buente	172	2009-06-11 22:24:46
jvstwrapper	markygoldstein	172	2009-06-11 22:24:46
jwchat	Anonymous donor(s)	172	2009-06-11 22:24:46
jwchat	infofarmer	172	2009-06-11 22:24:46
jwchat	dotplex	172	2009-06-11 22:24:46
jwchat	supportspace	172	2009-06-11 22:24:46
jxplorer	syberchic	172	2009-06-11 22:24:48
jxtask	albert_	172	2009-06-11 22:24:48
k5ndesktopcal	deanderson	172	2009-06-11 22:24:50
k9copy	Anonymous donor(s)	172	2009-06-11 22:24:50
k9copy	bkp	172	2009-06-11 22:24:50
k9copy	guettli	172	2009-06-11 22:24:50
kaboodle	Anonymous donor(s)	172	2009-06-11 22:24:51
kanasensei	fbergeron	172	2009-06-11 22:24:52
karrigell	gloonie	172	2009-06-11 22:24:55
kat	Anonymous donor(s)	172	2009-06-11 22:24:55
katan	Anonymous donor(s)	172	2009-06-11 22:24:55
kb2kskype	ezust	172	2009-06-11 22:24:56
kb2kskype	dabombnl	172	2009-06-11 22:24:56
kb2kskype	philippt	172	2009-06-11 22:24:56
kbattery	Anonymous donor(s)	172	2009-06-11 22:24:56
kdar	Anonymous donor(s)	172	2009-06-11 22:24:57
kde-cygwin	Anonymous donor(s)	172	2009-06-11 22:24:58
kde-cygwin	mosquitotracker	172	2009-06-11 22:24:58
kde-cygwin	fishpi	172	2009-06-11 22:24:58
kdiff3	leonidk08	172	2009-06-11 22:24:58
kdiff3	kmoore1213	172	2009-06-11 22:24:58
kdiff3	sskalkunte	172	2009-06-11 22:24:58
kdiff3	jalanb	172	2009-06-11 22:24:58
kdiff3	schragge	172	2009-06-11 22:24:58
keepass	halinagold	172	2009-06-11 22:24:59
keepass	calsam	172	2009-06-11 22:24:59
keepass	giovino	172	2009-06-11 22:24:59
keepass	luden	172	2009-06-11 22:24:59
keepass	dfcz2	172	2009-06-11 22:24:59
keepassbb	Anonymous donor(s)	172	2009-06-11 22:24:59
keepassbb	broughtie	172	2009-06-11 22:24:59
keepassbb	bitbucket000	172	2009-06-11 22:24:59
keepassbb	emenhart	172	2009-06-11 22:24:59
keepassbb	dennisyuki	172	2009-06-11 22:24:59
keepassj2me	Anonymous donor(s)	172	2009-06-11 22:24:59
keepassj2me	isgtj0	172	2009-06-11 22:24:59
keepassj2me	davernot	172	2009-06-11 22:24:59
keepassj2me	munchos	172	2009-06-11 22:24:59
keepasssd	dkcarmona	172	2009-06-11 22:24:59
keepasssd	igyman	172	2009-06-11 22:24:59
keepasssd	Anonymous donor(s)	172	2009-06-11 22:24:59
keepassx	ctirpak	172	2009-06-11 22:24:59
keepassx	workmanlike	172	2009-06-11 22:24:59
keepassx	noiano	172	2009-06-11 22:24:59
keepassx	bobov	172	2009-06-11 22:24:59
keepassx	creemorian	172	2009-06-11 22:24:59
keytouch	luc765	172	2009-06-11 22:25:02
keytouch	mrbooter	172	2009-06-11 22:25:02
keytouch	grgentux	172	2009-06-11 22:25:02
keytouch	Anonymous donor(s)	172	2009-06-11 22:25:02
kgbarchiver	Anonymous donor(s)	172	2009-06-11 22:25:03
kgbarchiver	sramos30	172	2009-06-11 22:25:03
kgbarchiver	iliast	172	2009-06-11 22:25:03
kgbarchiver	dechazeau	172	2009-06-11 22:25:03
kile	arpasi	172	2009-06-11 22:25:05
kile	schragge	172	2009-06-11 22:25:05
kile	tjm1983	172	2009-06-11 22:25:05
kile	nobelis	172	2009-06-11 22:25:05
kile	spigotbp	172	2009-06-11 22:25:05
kio-clucene	skierpage	172	2009-06-11 22:25:06
kiskis	lin89rtw	172	2009-06-11 22:25:07
kiskis	cvetter	172	2009-06-11 22:25:07
kiskis	Anonymous donor(s)	172	2009-06-11 22:25:07
kissfft	Anonymous donor(s)	172	2009-06-11 22:25:07
klamav	Anonymous donor(s)	172	2009-06-11 22:25:08
kmatrix3d	superstoned	172	2009-06-11 22:25:10
kmeleon	kkomp	172	2009-06-11 22:25:10
kmenc15	Anonymous donor(s)	172	2009-06-11 22:25:10
kmltosql	simonecampora	172	2009-06-11 22:25:11
knoda	Anonymous donor(s)	172	2009-06-11 22:25:12
knoda	martinwelsh	172	2009-06-11 22:25:12
knopaste	Anonymous donor(s)	172	2009-06-11 22:25:12
knoppixmame	natmaka	172	2009-06-11 22:25:12
knoppixmame	Anonymous donor(s)	172	2009-06-11 22:25:12
kobazscripts	m45t3r	172	2009-06-11 22:25:13
kodos	Anonymous donor(s)	172	2009-06-11 22:25:13
koizo	marotoweb	172	2009-06-11 22:25:14
koizo	krani1	172	2009-06-11 22:25:14
kolmafia	chubgrub	172	2009-06-11 22:25:14
kolmafia	amethysta	172	2009-06-11 22:25:14
kolmafia	stevoid	172	2009-06-11 22:25:14
kolmafia	bdrag0n	172	2009-06-11 22:25:14
kolmafia	kidoblivious	172	2009-06-11 22:25:14
kplayer	Anonymous donor(s)	172	2009-06-11 22:25:18
kraken-gateway	wroot	172	2009-06-11 22:25:19
krdesktop	amclaren	172	2009-06-11 22:25:19
krusader	technologov	172	2009-06-11 22:25:20
krusader	perab	172	2009-06-11 22:25:20
krusader	dnelson26	172	2009-06-11 22:25:20
krusader	schragge	172	2009-06-11 22:25:20
krusader	psionides	172	2009-06-11 22:25:20
ksar	jasonholland	172	2009-06-11 22:25:21
ksar	Anonymous donor(s)	172	2009-06-11 22:25:21
kscraft	Anonymous donor(s)	172	2009-06-11 22:25:21
kscraft	akopian	172	2009-06-11 22:25:21
kscraft	diotima-perc	172	2009-06-11 22:25:21
ksetiwatch	Anonymous donor(s)	172	2009-06-11 22:25:21
ksudoku	mattflaschen	172	2009-06-11 22:25:22
ksudoku	Anonymous donor(s)	172	2009-06-11 22:25:22
ktechlab	arcachofo	172	2009-06-11 22:25:22
ktechlab	digigalos	172	2009-06-11 22:25:22
ktechlab	vsavani	172	2009-06-11 22:25:22
ktouch	blueyed	172	2009-06-11 22:25:23
kumbia	Anonymous donor(s)	172	2009-06-11 22:25:23
kzenexplorer	Anonymous donor(s)	172	2009-06-11 22:25:26
l7-filter	bartman007	172	2009-06-11 22:25:27
l7-filter	azfuller	172	2009-06-11 22:25:27
l7-filter	Anonymous donor(s)	172	2009-06-11 22:25:27
laffer	Anonymous donor(s)	172	2009-06-11 22:25:30
lambda	ariejan	172	2009-06-11 22:25:30
larytet	Anonymous donor(s)	172	2009-06-11 22:25:33
latex-beamer	Anonymous donor(s)	172	2009-06-11 22:25:35
latex-beamer	rongten	172	2009-06-11 22:25:35
latex-beamer	shimikano	172	2009-06-11 22:25:35
latex-beamer	wiskott	172	2009-06-11 22:25:35
latex-beamer	fasolack	172	2009-06-11 22:25:35
latexdraw	martinnyc	172	2009-06-11 22:25:35
latexdraw	franki31	172	2009-06-11 22:25:35
latexdraw	Anonymous donor(s)	172	2009-06-11 22:25:35
launcher	Anonymous donor(s)	172	2009-06-11 22:25:36
launchy	jledv	172	2009-06-11 22:25:36
launchy	jsnel	172	2009-06-11 22:25:36
launchy	bhoffste	172	2009-06-11 22:25:36
launchy	davidspalding	172	2009-06-11 22:25:36
launchy	dearon	172	2009-06-11 22:25:36
layout	ksakuma	172	2009-06-11 22:25:36
layout	gurkesaft	172	2009-06-11 22:25:36
lazyinstaller	utdream	172	2009-06-11 22:25:37
lcdsmartie	Anonymous donor(s)	172	2009-06-11 22:25:38
lcdsmartie	copkiller80	172	2009-06-11 22:25:38
lcdsmartie	jta827	172	2009-06-11 22:25:38
leafnode	onetravelsource	172	2009-06-11 22:25:41
leafnode	adamfunk	172	2009-06-11 22:25:41
leafnode	theheise	172	2009-06-11 22:25:41
leafnode	seocompany	172	2009-06-11 22:25:41
leafrss	Anonymous donor(s)	172	2009-06-11 22:25:41
leklekdict	Anonymous donor(s)	172	2009-06-11 22:25:43
lemonos	Anonymous donor(s)	172	2009-06-11 22:25:43
leo	kccole01	172	2009-06-11 22:25:44
leo	thyrsus	172	2009-06-11 22:25:44
leo	derwisch	172	2009-06-11 22:25:44
leo	davidmcnab	172	2009-06-11 22:25:44
leo	danr7	172	2009-06-11 22:25:44
lessa	bv3r	172	2009-06-11 22:25:45
leto	drogillio	172	2009-06-11 22:25:45
leto	Anonymous donor(s)	172	2009-06-11 22:25:45
lgames	Anonymous donor(s)	172	2009-06-11 22:25:46
lgames	xavierguillot	172	2009-06-11 22:25:46
lgames	rehlers	172	2009-06-11 22:25:46
libcdorganizer	knightofoldcode	172	2009-06-11 22:25:48
libcx	gcogniaux	172	2009-06-11 22:25:50
libdc1394	sourceforgedonm	172	2009-06-11 22:25:50
liberopops	Anonymous donor(s)	172	2009-06-11 22:25:51
libmpeg2	Anonymous donor(s)	172	2009-06-11 22:25:55
libnjb	ral84	172	2009-06-11 22:25:55
libusb-win32	bitpipe	172	2009-06-11 22:26:00
libusbdotnet	l05443	172	2009-06-11 22:26:00
libwebserver	Anonymous donor(s)	172	2009-06-11 22:26:01
libymp	infofarmer	172	2009-06-11 22:26:01
licq	Anonymous donor(s)	172	2009-06-11 22:26:02
licq	grayswander	172	2009-06-11 22:26:02
licq	bodyonov	172	2009-06-11 22:26:02
lifetype	Anonymous donor(s)	172	2009-06-11 22:26:02
lightphpcms	clwells	172	2009-06-11 22:26:03
lightscreen	scolestock	172	2009-06-11 22:26:03
lightscreen	paulgj	172	2009-06-11 22:26:03
linav	Anonymous donor(s)	172	2009-06-11 22:26:05
lingon	fuzzy-wan	172	2009-06-11 22:26:06
lingon	ridogi	172	2009-06-11 22:26:06
lingon	jblaize	172	2009-06-11 22:26:06
lingon	chetripley	172	2009-06-11 22:26:06
lingon	pattiharrington	172	2009-06-11 22:26:06
linpha	Anonymous donor(s)	172	2009-06-11 22:26:08
linpha	bernard_j_l	172	2009-06-11 22:26:08
linpha	fearlessleader	172	2009-06-11 22:26:08
linpha	wwl911	172	2009-06-11 22:26:08
linpha	specialist383	172	2009-06-11 22:26:08
linux-ntfs	stups	172	2009-06-11 22:26:09
linux-ntfs	tomtj	172	2009-06-11 22:26:09
linux-ntfs	jay_berkenbilt	172	2009-06-11 22:26:09
linux-ntfs	Anonymous donor(s)	172	2009-06-11 22:26:09
listengnome	Anonymous donor(s)	172	2009-06-11 22:26:13
listengnome	inko_ia	172	2009-06-11 22:26:13
listengnome	simonfrei	172	2009-06-11 22:26:13
live-graph	collinsej	172	2009-06-11 22:26:15
livecut	Anonymous donor(s)	172	2009-06-11 22:26:16
lives	Anonymous donor(s)	172	2009-06-11 22:26:16
lives	scachi	172	2009-06-11 22:26:16
ljarchive	Anonymous donor(s)	172	2009-06-11 22:26:17
lmme	yaniv_jonathan	172	2009-06-11 22:26:18
lmms	skiessi	172	2009-06-11 22:26:18
lmms	vilkatis	172	2009-06-11 22:26:18
lmms	unition	172	2009-06-11 22:26:18
lmms	skrell	172	2009-06-11 22:26:18
locomotive	gocbgo	172	2009-06-11 22:26:21
locomotive	Anonymous donor(s)	172	2009-06-11 22:26:21
logicmail	doomsday_bb	172	2009-06-11 22:26:23
logicmail	brbinj	172	2009-06-11 22:26:23
logicmail	mikem42	172	2009-06-11 22:26:23
logicmail	nduk2010	172	2009-06-11 22:26:23
logicmail	teknokat	172	2009-06-11 22:26:23
lose	Anonymous donor(s)	172	2009-06-11 22:26:27
lottasophie	Anonymous donor(s)	172	2009-06-11 22:26:27
lportal	kirkf	172	2009-06-11 22:26:28
lportal	Anonymous donor(s)	172	2009-06-11 22:26:28
lprof	lt_gustavsen	172	2009-06-11 22:26:28
lprof	leonardevens	172	2009-06-11 22:26:28
lprof	larspm	172	2009-06-11 22:26:28
lpuni	ricardo1702	172	2009-06-11 22:26:28
lslplus	marco_cunha	172	2009-06-11 22:26:30
luaedit	redhades	172	2009-06-11 22:26:32
luaedit	Anonymous donor(s)	172	2009-06-11 22:26:32
lucidcms	Anonymous donor(s)	172	2009-06-11 22:26:32
lucidcms	neal1047	172	2009-06-11 22:26:32
luntbuild	robinshine	172	2009-06-11 22:26:34
lxp	kathydms	172	2009-06-11 22:26:36
lynkeos	Anonymous donor(s)	172	2009-06-11 22:26:37
maatkit	fishpi	172	2009-06-11 22:26:38
mac-on-linux	Anonymous donor(s)	172	2009-06-11 22:26:38
mac3dec	Anonymous donor(s)	172	2009-06-11 22:26:39
macattrick	Anonymous donor(s)	172	2009-06-11 22:26:39
macflightgear	Anonymous donor(s)	172	2009-06-11 22:26:39
macglide	unyedelsu	172	2009-06-11 22:26:40
macglide	Anonymous donor(s)	172	2009-06-11 22:26:40
macpaf	Anonymous donor(s)	172	2009-06-11 22:26:41
macxm	Anonymous donor(s)	172	2009-06-11 22:26:41
macxm	chigh	172	2009-06-11 22:26:41
madedit	Anonymous donor(s)	172	2009-06-11 22:26:42
madedit	dantemason	172	2009-06-11 22:26:42
madedit	cyorxamp	172	2009-06-11 22:26:42
madedit	acastellon	172	2009-06-11 22:26:42
madedit	geroldpe	172	2009-06-11 22:26:42
magnolia	phrodo	172	2009-06-11 22:26:45
magpierss	Anonymous donor(s)	172	2009-06-11 22:26:45
mahogany	openhs	172	2009-06-11 22:26:45
mail-rpg-client	falk_huth	172	2009-06-11 22:26:46
mailman	Anonymous donor(s)	172	2009-06-11 22:26:47
mailman	nes49	172	2009-06-11 22:26:47
mailman	infofarmer	172	2009-06-11 22:26:47
mailmerge	minimal11	172	2009-06-11 22:26:47
mailwasher	Anonymous donor(s)	172	2009-06-11 22:26:48
mailwatch	Anonymous donor(s)	172	2009-06-11 22:26:48
mandarax	jeff_gaer	172	2009-06-11 22:26:51
mantaray	Anonymous donor(s)	172	2009-06-11 22:26:52
mapivi	Anonymous donor(s)	172	2009-06-11 22:26:53
mapivi	renzop	172	2009-06-11 22:26:53
markiv	anton-science	172	2009-06-11 22:26:56
mars	Anonymous donor(s)	172	2009-06-11 22:26:56
marsyas	Anonymous donor(s)	172	2009-06-11 22:26:56
massid3lib	Anonymous donor(s)	172	2009-06-11 22:26:57
materm	Anonymous donor(s)	172	2009-06-11 22:26:58
materm	karnesky	172	2009-06-11 22:26:58
math-linux	narutocanada	172	2009-06-11 22:26:58
matplotlib	cfuller	172	2009-06-11 22:27:01
matplotlib	bytang	172	2009-06-11 22:27:01
matplotlib	mike137	172	2009-06-11 22:27:01
matplotlib	inghi	172	2009-06-11 22:27:01
matplotlib	smif1984	172	2009-06-11 22:27:01
maxview	Anonymous donor(s)	172	2009-06-11 22:27:03
mazesmith	Anonymous donor(s)	172	2009-06-11 22:27:03
mcor	dastanger	172	2009-06-11 22:27:06
mcor	Anonymous donor(s)	172	2009-06-11 22:27:06
md5deep	ruddenberg	172	2009-06-11 22:27:07
mda-sql	Anonymous donor(s)	172	2009-06-11 22:27:07
mdapifilter	Anonymous donor(s)	172	2009-06-11 22:27:07
mdevinf	dur730	172	2009-06-11 22:27:08
meanwhile	cskalenda	172	2009-06-11 22:27:10
meanwhile	peacy	172	2009-06-11 22:27:10
meanwhile	le_chat	172	2009-06-11 22:27:10
meanwhile	Anonymous donor(s)	172	2009-06-11 22:27:10
mediacoder	Anonymous donor(s)	172	2009-06-11 22:27:11
mediacoder	tylast	172	2009-06-11 22:27:11
mediacoder	saberliner	172	2009-06-11 22:27:11
mediainfo	msromike	172	2009-06-11 22:27:11
mediainfo	bernguil	172	2009-06-11 22:27:11
mediainfo	oas777	172	2009-06-11 22:27:11
mediainfo	graystrickland	172	2009-06-11 22:27:11
mediatomb	spookymulder	172	2009-06-11 22:27:12
mediatomb	j1mmy76	172	2009-06-11 22:27:12
megatrack	ericjwolfe	172	2009-06-11 22:27:13
megatrack	fparris	172	2009-06-11 22:27:13
megatrack	gtravis3	172	2009-06-11 22:27:14
megatrack	Anonymous donor(s)	172	2009-06-11 22:27:14
megatunix	Anonymous donor(s)	172	2009-06-11 22:27:14
megatunix	jagwit	172	2009-06-11 22:27:14
megatunix	modly	172	2009-06-11 22:27:14
mekwars	Anonymous donor(s)	172	2009-06-11 22:27:14
membermapnuke	virtualwar	172	2009-06-11 22:27:15
memjog	mcoulter279	172	2009-06-11 22:27:15
memoranda	schroder2	172	2009-06-11 22:27:16
meshcms	gslender	172	2009-06-11 22:27:18
meta-analysis	Anonymous donor(s)	172	2009-06-11 22:27:19
metasamadhi	halfpint	172	2009-06-11 22:27:21
mffmbitstream	Anonymous donor(s)	172	2009-06-11 22:27:23
mffmtimescale	mhakkinen	172	2009-06-11 22:27:23
mffmtimescale	Anonymous donor(s)	172	2009-06-11 22:27:23
microusb	Anonymous donor(s)	172	2009-06-11 22:27:28
midiprocessing	Anonymous donor(s)	172	2009-06-11 22:27:28
midp-calc	apolgati	172	2009-06-11 22:27:29
midp-calc	viric	172	2009-06-11 22:27:29
midp-calc	Anonymous donor(s)	172	2009-06-11 22:27:29
minibar	Anonymous donor(s)	172	2009-06-11 22:27:33
minipauker	Anonymous donor(s)	172	2009-06-11 22:27:34
minipauker	mrbiki	172	2009-06-11 22:27:34
minishare	Anonymous donor(s)	172	2009-06-11 22:27:34
mios	Anonymous donor(s)	172	2009-06-11 22:27:36
mirkosdk	synkro	172	2009-06-11 22:27:37
mirkosdk	Anonymous donor(s)	172	2009-06-11 22:27:37
mirth	nrandom	172	2009-06-11 22:27:37
mixere	borateen	172	2009-06-11 22:27:38
mixxx	infofarmer	172	2009-06-11 22:27:38
mixxx	p_ter_z	172	2009-06-11 22:27:38
mixxx	kingttx3	172	2009-06-11 22:27:38
mkcdrec	tastle73	172	2009-06-11 22:27:40
mkcdrec	loadbalancerx3	172	2009-06-11 22:27:40
mkcdrec	lewis_holcroft	172	2009-06-11 22:27:40
mkcdrec	mturnbull	172	2009-06-11 22:27:40
mkcdrec	daryldjones	172	2009-06-11 22:27:40
mle	bbskip22	172	2009-06-11 22:27:41
mlmac	Anonymous donor(s)	172	2009-06-11 22:27:41
mlsony	Anonymous donor(s)	172	2009-06-11 22:27:41
mmclibrary	Anonymous donor(s)	172	2009-06-11 22:27:42
mmclibrary	scottybaby	172	2009-06-11 22:27:42
mmconvert	Anonymous donor(s)	172	2009-06-11 22:27:42
mmtribute	stenni	172	2009-06-11 22:27:43
mmtribute	Anonymous donor(s)	172	2009-06-11 22:27:43
mobilemoodle	thomas667	172	2009-06-11 22:27:46
moblogger2	manojtk	172	2009-06-11 22:27:47
mod-fcgid	absd	172	2009-06-11 22:27:48
mod-slotlimit	effe8	172	2009-06-11 22:27:49
mod-spamhaus	jurassiko	172	2009-06-11 22:27:49
modatospresta	mikmasson	172	2009-06-11 22:27:50
modcplusplus	dashboardtiki	172	2009-06-11 22:27:50
modcplusplus	dhetzel	172	2009-06-11 22:27:50
monetdb	mlkersten	172	2009-06-11 22:27:55
monete	Anonymous donor(s)	172	2009-06-11 22:27:55
monex	drejc	172	2009-06-11 22:27:55
monkeyd	j_9_dos	172	2009-06-11 22:27:56
monkeystudio	Anonymous donor(s)	172	2009-06-11 22:27:56
monocalendar	Anonymous donor(s)	172	2009-06-11 22:27:56
monolingual	Anonymous donor(s)	172	2009-06-11 22:27:56
monolingual	aw25	172	2009-06-11 22:27:56
monolingual	kwiniec	172	2009-06-11 22:27:56
monolingual	ennui1	172	2009-06-11 22:27:56
monolingual	mckemper	172	2009-06-11 22:27:56
moodle	linux_girlie	172	2009-06-11 22:27:58
moodle	Anonymous donor(s)	172	2009-06-11 22:27:58
mooedit	mobarski	172	2009-06-11 22:27:58
mooffanka	Anonymous donor(s)	172	2009-06-11 22:27:58
moonav	clauskj3r	172	2009-06-11 22:27:58
moreamp	Anonymous donor(s)	172	2009-06-11 22:28:00
moregroupware	lucifuge	172	2009-06-11 22:28:00
moregroupware	Anonymous donor(s)	172	2009-06-11 22:28:00
mosevents	Anonymous donor(s)	172	2009-06-11 22:28:01
motionview	tegola	172	2009-06-11 22:28:02
mov	Anonymous donor(s)	172	2009-06-11 22:28:03
movierentals	Anonymous donor(s)	172	2009-06-11 22:28:03
mp3-cms	monkshac	172	2009-06-11 22:28:05
mp3-cms	mpolczynski	172	2009-06-11 22:28:05
mp3-duplicates	Anonymous donor(s)	172	2009-06-11 22:28:05
mp3bookhelper	Anonymous donor(s)	172	2009-06-11 22:28:06
mp3bookhelper	callaleia	172	2009-06-11 22:28:06
mp3bookhelper	sachinwfs	172	2009-06-11 22:28:06
mp3explorer	skor16	172	2009-06-11 22:28:06
mp3ey	icesphere	172	2009-06-11 22:28:06
mp3gain	Anonymous donor(s)	172	2009-06-11 22:28:06
mp3gain	labargmd	172	2009-06-11 22:28:06
mp3gain	terri716	172	2009-06-11 22:28:06
mp3gain	nikise1	172	2009-06-11 22:28:06
mp3info	Anonymous donor(s)	172	2009-06-11 22:28:06
mp3splitter	kpkpkp	172	2009-06-11 22:28:07
mp3splt	Anonymous donor(s)	172	2009-06-11 22:28:07
mp3splt	jhohm	172	2009-06-11 22:28:07
mp3splt	rolofft	172	2009-06-11 22:28:07
mpd	ajmarkus	172	2009-06-11 22:28:07
mpd	Anonymous donor(s)	172	2009-06-11 22:28:07
mplayerplug-in	larspmathiassen	172	2009-06-11 22:28:09
mplayerplug-in	infofarmer	172	2009-06-11 22:28:09
mplayerplug-in	msorc	172	2009-06-11 22:28:09
mplayerplug-in	Anonymous donor(s)	172	2009-06-11 22:28:09
mpxj	Anonymous donor(s)	172	2009-06-11 22:28:11
msnshadow	epuertas	172	2009-06-11 22:28:14
msnshadow	ced117	172	2009-06-11 22:28:14
msnshadow	pdegroote	172	2009-06-11 22:28:14
mt-daapd	fivesboy	172	2009-06-11 22:28:16
mt-daapd	velociped	172	2009-06-11 22:28:16
mt-daapd	Anonymous donor(s)	172	2009-06-11 22:28:16
mugbook	Anonymous donor(s)	172	2009-06-11 22:28:18
muibase	Anonymous donor(s)	172	2009-06-11 22:28:18
multishop	nerd3d	172	2009-06-11 22:28:22
multishop	Anonymous donor(s)	172	2009-06-11 22:28:22
mumble	pilot_51	172	2009-06-11 22:28:22
mumble	h3x4bit	172	2009-06-11 22:28:22
mumble	fwaggle	172	2009-06-11 22:28:22
mumble	mumble-tower	172	2009-06-11 22:28:22
musicpd	keith_lauchlan	172	2009-06-11 22:28:24
musicpd	jlapenna	172	2009-06-11 22:28:24
musicpd	slaterson	172	2009-06-11 22:28:24
musicpd	Anonymous donor(s)	172	2009-06-11 22:28:24
musicplayer	jamesmicheallay	172	2009-06-11 22:28:24
musicplayer	gates22	172	2009-06-11 22:28:24
musicplayer	dustinfrelich	172	2009-06-11 22:28:24
musicplayer	burlyhousetech	172	2009-06-11 22:28:24
musicplayer	jebediah05	172	2009-06-11 22:28:24
mvpmc	Anonymous donor(s)	172	2009-06-11 22:28:27
mvpmc	pchadwick	172	2009-06-11 22:28:27
mvpmc	rgitzel	172	2009-06-11 22:28:27
mvpmc	gtb	172	2009-06-11 22:28:27
mvpmc	philly_phenom	172	2009-06-11 22:28:27
mwe	Anonymous donor(s)	172	2009-06-11 22:28:27
